,Region,County,First Dose,Series Complete,Report as of
21664,Central New York,Madison,50125,46166,11/28/2021
21665,Finger Lakes,Monroe,529190,486076,11/28/2021
21666,Mohawk Valley,Montgomery,32187,30025,11/28/2021
21667,Long Island,Nassau,1120690,1015945,11/28/2021
21668,New York City,New York,1411584,1239433,11/28/2021
21669,Western New York,Niagara,136339,126145,11/28/2021
21670,Mohawk Valley,Oneida,141356,129557,11/28/2021
21671,Central New York,Onondaga,333648,302733,11/28/2021
21672,Finger Lakes,Ontario,77328,71179,11/28/2021
21673,Mid-Hudson,Orange,233660,210864,11/28/2021
21674,Finger Lakes,Orleans,22300,20673,11/28/2021
21675,Central New York,Oswego,72292,67060,11/28/2021
21676,Mohawk Valley,Otsego,37290,34370,11/28/2021
21677,Mid-Hudson,Putnam,74677,66391,11/28/2021
21678,New York City,Queens,1919310,1742051,11/28/2021
21679,Capital Region,Rensselaer,108809,99624,11/28/2021
21680,New York City,Richmond,341026,311706,11/28/2021
21681,Mid-Hudson,Rockland,207890,186572,11/28/2021
21682,Capital Region,Saratoga,172500,157142,11/28/2021
21683,Capital Region,Schenectady,123733,112096,11/28/2021
21684,Mohawk Valley,Schoharie,17907,16716,11/28/2021
21685,Southern Tier,Schuyler,10356,9548,11/28/2021
21686,Finger Lakes,Seneca,17983,16596,11/28/2021
21687,North Country,St. Lawrence,66061,60663,11/28/2021
21688,Southern Tier,Steuben,50120,46555,11/28/2021
21689,Long Island,Suffolk,1112929,1008276,11/28/2021
21690,Mid-Hudson,Sullivan,45759,41052,11/28/2021
21691,Southern Tier,Tioga,23818,22237,11/28/2021
21692,Southern Tier,Tompkins,78375,70786,11/28/2021
21693,Mid-Hudson,Ulster,134540,121253,11/28/2021
21694,Capital Region,Warren,48177,44739,11/28/2021
21695,Capital Region,Washington,38263,35925,11/28/2021
21696,Finger Lakes,Wayne,59588,55337,11/28/2021
21697,Mid-Hudson,Westchester,777011,689585,11/28/2021
21698,Finger Lakes,Wyoming,21236,19644,11/28/2021
21699,Finger Lakes,Yates,13370,12176,11/28/2021
21700,Capital Region,Albany,229260,205798,11/29/2021
21701,Western New York,Allegany,20844,19196,11/29/2021
21702,New York City,Bronx,1022444,904772,11/29/2021
21703,Southern Tier,Broome,123977,114491,11/29/2021
21704,Western New York,Cattaraugus,39629,36154,11/29/2021
21705,Central New York,Cayuga,45905,42097,11/29/2021
21706,Western New York,Chautauqua,73715,66887,11/29/2021
21707,Southern Tier,Chemung,44825,41605,11/29/2021
21708,Southern Tier,Chenango,28717,26706,11/29/2021
21709,North Country,Clinton,54256,50709,11/29/2021
21710,Capital Region,Columbia,42450,38246,11/29/2021
21711,Central New York,Cortland,27370,25306,11/29/2021
21712,Southern Tier,Delaware,24501,22589,11/29/2021
21713,Mid-Hudson,Dutchess,206586,184566,11/29/2021
21714,Western New York,Erie,642450,586861,11/29/2021
21715,North Country,Essex,25752,23610,11/29/2021
21716,North Country,Franklin,28511,26318,11/29/2021
21717,Mohawk Valley,Fulton,27558,25575,11/29/2021
21718,Finger Lakes,Genesee,34243,31809,11/29/2021
21719,Capital Region,Greene,29471,26650,11/29/2021
21720,North Country,Hamilton,3400,3097,11/29/2021
21721,Mohawk Valley,Herkimer,34122,31590,11/29/2021
21722,North Country,Jefferson,68199,55855,11/29/2021
21723,New York City,Kings,1794477,1614928,11/29/2021
21724,North Country,Lewis,13370,12559,11/29/2021
21725,Finger Lakes,Livingston,37297,34667,11/29/2021
21726,Central New York,Madison,50158,46198,11/29/2021
21727,Finger Lakes,Monroe,529568,486604,11/29/2021
21728,Mohawk Valley,Montgomery,32205,30050,11/29/2021
21729,Long Island,Nassau,1121823,1016891,11/29/2021
21730,New York City,New York,1413633,1241976,11/29/2021
21731,Western New York,Niagara,136454,126383,11/29/2021
21732,Mohawk Valley,Oneida,141550,129672,11/29/2021
21733,Central New York,Onondaga,333952,302948,11/29/2021
21734,Finger Lakes,Ontario,77376,71224,11/29/2021
21735,Mid-Hudson,Orange,233920,211093,11/29/2021
21736,Finger Lakes,Orleans,22318,20683,11/29/2021
21737,Central New York,Oswego,72335,67089,11/29/2021
21738,Mohawk Valley,Otsego,37299,34389,11/29/2021
21739,Mid-Hudson,Putnam,74762,66488,11/29/2021
21740,New York City,Queens,1921483,1744070,11/29/2021
21741,Capital Region,Rensselaer,108875,99680,11/29/2021
21742,New York City,Richmond,341337,312035,11/29/2021
21743,Mid-Hudson,Rockland,208129,186759,11/29/2021
21744,Capital Region,Saratoga,172643,157280,11/29/2021
21745,Capital Region,Schenectady,123827,112196,11/29/2021
21746,Mohawk Valley,Schoharie,17920,16772,11/29/2021
21747,Southern Tier,Schuyler,10367,9556,11/29/2021
21748,Finger Lakes,Seneca,18007,16613,11/29/2021
21749,North Country,St. Lawrence,66222,60695,11/29/2021
21750,Southern Tier,Steuben,50160,46597,11/29/2021
21751,Long Island,Suffolk,1114201,1009107,11/29/2021
21752,Mid-Hudson,Sullivan,45811,41086,11/29/2021
21753,Southern Tier,Tioga,23828,22262,11/29/2021
21754,Southern Tier,Tompkins,78421,71347,11/29/2021
21755,Mid-Hudson,Ulster,134629,121363,11/29/2021
21756,Capital Region,Warren,48214,44765,11/29/2021
21757,Capital Region,Washington,38287,35949,11/29/2021
21758,Finger Lakes,Wayne,59627,55366,11/29/2021
21759,Mid-Hudson,Westchester,778232,690956,11/29/2021
21760,Finger Lakes,Wyoming,21268,19660,11/29/2021
21761,Finger Lakes,Yates,13395,12192,11/29/2021
21762,Capital Region,Albany,229482,206191,11/30/2021
21763,Western New York,Allegany,20943,19229,11/30/2021
21764,New York City,Bronx,1024489,906675,11/30/2021
21765,Southern Tier,Broome,124074,114671,11/30/2021
21766,Western New York,Cattaraugus,39691,36236,11/30/2021
21767,Central New York,Cayuga,45977,42165,11/30/2021
21768,Western New York,Chautauqua,73818,67175,11/30/2021
21769,Southern Tier,Chemung,44925,41660,11/30/2021
21770,Southern Tier,Chenango,28755,26728,11/30/2021
21771,North Country,Clinton,54438,50761,11/30/2021
21772,Capital Region,Columbia,42493,38278,11/30/2021
21773,Central New York,Cortland,27386,25332,11/30/2021
21774,Southern Tier,Delaware,24526,22600,11/30/2021
21775,Mid-Hudson,Dutchess,206767,184740,11/30/2021
21776,Western New York,Erie,643378,587934,11/30/2021
21777,North Country,Essex,25775,23633,11/30/2021
21778,North Country,Franklin,28534,26323,11/30/2021
21779,Mohawk Valley,Fulton,27573,25596,11/30/2021
21780,Finger Lakes,Genesee,34285,31828,11/30/2021
21781,Capital Region,Greene,29513,26680,11/30/2021
21782,North Country,Hamilton,3406,3098,11/30/2021
21783,Mohawk Valley,Herkimer,34141,31616,11/30/2021
21784,North Country,Jefferson,68338,55933,11/30/2021
21785,New York City,Kings,1797590,1618521,11/30/2021
21786,North Country,Lewis,13383,12573,11/30/2021
21787,Finger Lakes,Livingston,37332,34715,11/30/2021
21788,Central New York,Madison,50206,46249,11/30/2021
21789,Finger Lakes,Monroe,530187,487523,11/30/2021
21790,Mohawk Valley,Montgomery,32231,30077,11/30/2021
21791,Long Island,Nassau,1123333,1018389,11/30/2021
21792,New York City,New York,1416213,1245392,11/30/2021
21793,Western New York,Niagara,136619,126581,11/30/2021
21794,Mohawk Valley,Oneida,141727,129864,11/30/2021
21795,Central New York,Onondaga,334482,303281,11/30/2021
21796,Finger Lakes,Ontario,77478,71324,11/30/2021
21797,Mid-Hudson,Orange,234175,211392,11/30/2021
21798,Finger Lakes,Orleans,22342,20702,11/30/2021
21799,Central New York,Oswego,72398,67153,11/30/2021
21800,Mohawk Valley,Otsego,37342,34429,11/30/2021
21801,Mid-Hudson,Putnam,74858,66579,11/30/2021
21802,New York City,Queens,1924427,1746798,11/30/2021
21803,Capital Region,Rensselaer,108950,99789,11/30/2021
21804,New York City,Richmond,341778,312537,11/30/2021
21805,Mid-Hudson,Rockland,208447,186957,11/30/2021
21806,Capital Region,Saratoga,172801,157572,11/30/2021
21807,Capital Region,Schenectady,123934,112335,11/30/2021
21808,Mohawk Valley,Schoharie,17931,16871,11/30/2021
21809,Southern Tier,Schuyler,10372,9562,11/30/2021
21810,Finger Lakes,Seneca,18022,16623,11/30/2021
21811,North Country,St. Lawrence,66329,60800,11/30/2021
21812,Southern Tier,Steuben,50201,46658,11/30/2021
21813,Long Island,Suffolk,1115243,1010227,11/30/2021
21814,Mid-Hudson,Sullivan,45883,41151,11/30/2021
21815,Southern Tier,Tioga,23843,22293,11/30/2021
21816,Southern Tier,Tompkins,78485,71944,11/30/2021
21817,Mid-Hudson,Ulster,134706,121448,11/30/2021
21818,Capital Region,Warren,48282,44813,11/30/2021
21819,Capital Region,Washington,38330,35975,11/30/2021
21820,Finger Lakes,Wayne,59697,55427,11/30/2021
21821,Mid-Hudson,Westchester,779483,692287,11/30/2021
21822,Finger Lakes,Wyoming,21308,19689,11/30/2021
21823,Finger Lakes,Yates,13405,12195,11/30/2021
21824,Capital Region,Albany,229760,206571,12/01/2021
21825,Western New York,Allegany,20959,19248,12/01/2021
21826,New York City,Bronx,1026500,908610,12/01/2021
21827,Southern Tier,Broome,124194,114821,12/01/2021
21828,Western New York,Cattaraugus,39763,36278,12/01/2021
21829,Central New York,Cayuga,46030,42188,12/01/2021
21830,Western New York,Chautauqua,73890,67267,12/01/2021
21831,Southern Tier,Chemung,44982,41730,12/01/2021
21832,Southern Tier,Chenango,28822,26751,12/01/2021
21833,North Country,Clinton,54493,50812,12/01/2021
21834,Capital Region,Columbia,42524,38306,12/01/2021
21835,Central New York,Cortland,27403,25345,12/01/2021
21836,Southern Tier,Delaware,24557,22613,12/01/2021
21837,Mid-Hudson,Dutchess,207010,185221,12/01/2021
21838,Western New York,Erie,644462,588828,12/01/2021
21839,North Country,Essex,25793,23675,12/01/2021
21840,North Country,Franklin,28563,26350,12/01/2021
21841,Mohawk Valley,Fulton,27597,25629,12/01/2021
21842,Finger Lakes,Genesee,34345,31948,12/01/2021
21843,Capital Region,Greene,29530,26709,12/01/2021
21844,North Country,Hamilton,3415,3107,12/01/2021
21845,Mohawk Valley,Herkimer,34167,31651,12/01/2021
21846,North Country,Jefferson,68430,55996,12/01/2021
21847,New York City,Kings,1800504,1621907,12/01/2021
21848,North Country,Lewis,13394,12585,12/01/2021
21849,Finger Lakes,Livingston,37369,34753,12/01/2021
21850,Central New York,Madison,50238,46278,12/01/2021
21851,Finger Lakes,Monroe,530658,488063,12/01/2021
21852,Mohawk Valley,Montgomery,32276,30115,12/01/2021
21853,Long Island,Nassau,1124459,1019691,12/01/2021
21854,New York City,New York,1418847,1248025,12/01/2021
21855,Western New York,Niagara,136790,126768,12/01/2021
21856,Mohawk Valley,Oneida,141919,129988,12/01/2021
21857,Central New York,Onondaga,334818,303622,12/01/2021
21858,Finger Lakes,Ontario,77670,71656,12/01/2021
21859,Mid-Hudson,Orange,234400,211577,12/01/2021
21860,Finger Lakes,Orleans,22351,20713,12/01/2021
21861,Central New York,Oswego,72472,67202,12/01/2021
21862,Mohawk Valley,Otsego,37398,34459,12/01/2021
21863,Mid-Hudson,Putnam,74957,66669,12/01/2021
21864,New York City,Queens,1927078,1749282,12/01/2021
21865,Capital Region,Rensselaer,109038,99911,12/01/2021
21866,New York City,Richmond,342336,313025,12/01/2021
21867,Mid-Hudson,Rockland,208698,187127,12/01/2021
21868,Capital Region,Saratoga,172953,157801,12/01/2021
21869,Capital Region,Schenectady,124065,112608,12/01/2021
21870,Mohawk Valley,Schoharie,17944,16877,12/01/2021
21871,Southern Tier,Schuyler,10386,9574,12/01/2021
21872,Finger Lakes,Seneca,18025,16648,12/01/2021
21873,North Country,St. Lawrence,66436,60893,12/01/2021
21874,Southern Tier,Steuben,50274,46752,12/01/2021
21875,Long Island,Suffolk,1116343,1011364,12/01/2021
21876,Mid-Hudson,Sullivan,45932,41183,12/01/2021
21877,Southern Tier,Tioga,23858,22310,12/01/2021
21878,Southern Tier,Tompkins,78541,72026,12/01/2021
21879,Mid-Hudson,Ulster,134976,121880,12/01/2021
21880,Capital Region,Warren,48325,44848,12/01/2021
21881,Capital Region,Washington,38371,35992,12/01/2021
21882,Finger Lakes,Wayne,59783,55471,12/01/2021
21883,Mid-Hudson,Westchester,780590,693657,12/01/2021
21884,Finger Lakes,Wyoming,21322,19709,12/01/2021
21885,Finger Lakes,Yates,13431,12215,12/01/2021
21886,Capital Region,Albany,230106,207240,12/02/2021
21887,Western New York,Allegany,20992,19289,12/02/2021
21888,New York City,Bronx,1029183,911285,12/02/2021
21889,Southern Tier,Broome,124314,115038,12/02/2021
21890,Western New York,Cattaraugus,39811,36308,12/02/2021
21891,Central New York,Cayuga,46063,42247,12/02/2021
21892,Western New York,Chautauqua,73993,67346,12/02/2021
21893,Southern Tier,Chemung,45028,41800,12/02/2021
21894,Southern Tier,Chenango,28847,26769,12/02/2021
21895,North Country,Clinton,54591,50897,12/02/2021
21896,Capital Region,Columbia,42577,38356,12/02/2021
21897,Central New York,Cortland,27425,25389,12/02/2021
21898,Southern Tier,Delaware,24589,22639,12/02/2021
21899,Mid-Hudson,Dutchess,207335,185505,12/02/2021
21900,Western New York,Erie,645374,590008,12/02/2021
21901,North Country,Essex,25811,23695,12/02/2021
21902,North Country,Franklin,28655,26369,12/02/2021
21903,Mohawk Valley,Fulton,27652,25682,12/02/2021
21904,Finger Lakes,Genesee,34373,32003,12/02/2021
21905,Capital Region,Greene,29586,26761,12/02/2021
21906,North Country,Hamilton,3417,3110,12/02/2021
21907,Mohawk Valley,Herkimer,34215,31695,12/02/2021
21908,North Country,Jefferson,68526,56159,12/02/2021
21909,New York City,Kings,1804349,1625921,12/02/2021
21910,North Country,Lewis,13409,12600,12/02/2021
21911,Finger Lakes,Livingston,37416,34857,12/02/2021
21912,Central New York,Madison,50298,46356,12/02/2021
21913,Finger Lakes,Monroe,531412,489266,12/02/2021
21914,Mohawk Valley,Montgomery,32320,30146,12/02/2021
21915,Long Island,Nassau,1126744,1021593,12/02/2021
21916,New York City,New York,1422376,1251826,12/02/2021
21917,Western New York,Niagara,136948,126990,12/02/2021
21918,Mohawk Valley,Oneida,142212,130174,12/02/2021
21919,Central New York,Onondaga,335396,304269,12/02/2021
21920,Finger Lakes,Ontario,77806,71809,12/02/2021
21921,Mid-Hudson,Orange,234823,212071,12/02/2021
21922,Finger Lakes,Orleans,22404,20780,12/02/2021
21923,Central New York,Oswego,72542,67282,12/02/2021
21924,Mohawk Valley,Otsego,37452,34683,12/02/2021
21925,Mid-Hudson,Putnam,75045,66773,12/02/2021
21926,New York City,Queens,1930851,1752815,12/02/2021
21927,Capital Region,Rensselaer,109174,100052,12/02/2021
21928,New York City,Richmond,342965,313695,12/02/2021
21929,Mid-Hudson,Rockland,209039,187397,12/02/2021
21930,Capital Region,Saratoga,173232,158174,12/02/2021
21931,Capital Region,Schenectady,124267,113028,12/02/2021
21932,Mohawk Valley,Schoharie,17959,16897,12/02/2021
21933,Southern Tier,Schuyler,10395,9585,12/02/2021
21934,Finger Lakes,Seneca,18052,16662,12/02/2021
21935,North Country,St. Lawrence,66500,60995,12/02/2021
21936,Southern Tier,Steuben,50334,46839,12/02/2021
21937,Long Island,Suffolk,1117760,1012797,12/02/2021
21938,Mid-Hudson,Sullivan,46021,41277,12/02/2021
21939,Southern Tier,Tioga,23877,22353,12/02/2021
21940,Southern Tier,Tompkins,78649,72135,12/02/2021
21941,Mid-Hudson,Ulster,135184,122089,12/02/2021
21942,Capital Region,Warren,48454,44933,12/02/2021
21943,Capital Region,Washington,38461,36073,12/02/2021
21944,Finger Lakes,Wayne,59866,55550,12/02/2021
21945,Mid-Hudson,Westchester,781939,695814,12/02/2021
21946,Finger Lakes,Wyoming,21359,19774,12/02/2021
21947,Finger Lakes,Yates,13445,12231,12/02/2021
21948,Capital Region,Albany,230436,207771,12/03/2021
21949,Western New York,Allegany,21012,19301,12/03/2021
21950,New York City,Bronx,1031691,913337,12/03/2021
21951,Southern Tier,Broome,124396,115327,12/03/2021
21952,Western New York,Cattaraugus,39850,36346,12/03/2021
21953,Central New York,Cayuga,46129,42325,12/03/2021
21954,Western New York,Chautauqua,74068,67480,12/03/2021
21955,Southern Tier,Chemung,45063,41850,12/03/2021
21956,Southern Tier,Chenango,28883,26822,12/03/2021
21957,North Country,Clinton,54655,50956,12/03/2021
21958,Capital Region,Columbia,42608,38407,12/03/2021
21959,Central New York,Cortland,27450,25470,12/03/2021
21960,Southern Tier,Delaware,24616,22671,12/03/2021
21961,Mid-Hudson,Dutchess,207570,185779,12/03/2021
21962,Western New York,Erie,646211,591049,12/03/2021
21963,North Country,Essex,25836,23752,12/03/2021
21964,North Country,Franklin,28679,26391,12/03/2021
21965,Mohawk Valley,Fulton,27691,25711,12/03/2021
21966,Finger Lakes,Genesee,34415,32045,12/03/2021
21967,Capital Region,Greene,29636,26804,12/03/2021
21968,North Country,Hamilton,3423,3118,12/03/2021
21969,Mohawk Valley,Herkimer,34266,31744,12/03/2021
21970,North Country,Jefferson,68632,56234,12/03/2021
21971,New York City,Kings,1807803,1629790,12/03/2021
21972,North Country,Lewis,13436,12630,12/03/2021
21973,Finger Lakes,Livingston,37459,34913,12/03/2021
21974,Central New York,Madison,50355,46434,12/03/2021
21975,Finger Lakes,Monroe,532069,490139,12/03/2021
21976,Mohawk Valley,Montgomery,32353,30205,12/03/2021
21977,Long Island,Nassau,1128298,1023294,12/03/2021
21978,New York City,New York,1425395,1255222,12/03/2021
21979,Western New York,Niagara,137063,127137,12/03/2021
21980,Mohawk Valley,Oneida,142403,130331,12/03/2021
21981,Central New York,Onondaga,335745,304858,12/03/2021
21982,Finger Lakes,Ontario,77874,71930,12/03/2021
21983,Mid-Hudson,Orange,235208,212499,12/03/2021
21984,Finger Lakes,Orleans,22422,20805,12/03/2021
21985,Central New York,Oswego,72609,67378,12/03/2021
21986,Mohawk Valley,Otsego,37487,34740,12/03/2021
21987,Mid-Hudson,Putnam,75127,66888,12/03/2021
21988,New York City,Queens,1934749,1756025,12/03/2021
21989,Capital Region,Rensselaer,109285,100290,12/03/2021
21990,New York City,Richmond,343548,314224,12/03/2021
21991,Mid-Hudson,Rockland,209266,187743,12/03/2021
21992,Capital Region,Saratoga,173412,158610,12/03/2021
21993,Capital Region,Schenectady,124415,113339,12/03/2021
21994,Mohawk Valley,Schoharie,17987,16914,12/03/2021
21995,Southern Tier,Schuyler,10404,9590,12/03/2021
21996,Finger Lakes,Seneca,18062,16689,12/03/2021
21997,North Country,St. Lawrence,66589,61092,12/03/2021
21998,Southern Tier,Steuben,50399,46926,12/03/2021
21999,Long Island,Suffolk,1119179,1014368,12/03/2021
22000,Mid-Hudson,Sullivan,46108,41336,12/03/2021
22001,Southern Tier,Tioga,23893,22415,12/03/2021
22002,Southern Tier,Tompkins,78744,72627,12/03/2021
22003,Mid-Hudson,Ulster,135435,122340,12/03/2021
22004,Capital Region,Warren,48497,44983,12/03/2021
22005,Capital Region,Washington,38622,36144,12/03/2021
22006,Finger Lakes,Wayne,59922,55658,12/03/2021
22007,Mid-Hudson,Westchester,783119,697207,12/03/2021
22008,Finger Lakes,Wyoming,21374,19789,12/03/2021
22009,Finger Lakes,Yates,13452,12245,12/03/2021
22010,Capital Region,Albany,230653,208099,12/04/2021
22011,Western New York,Allegany,21034,19312,12/04/2021
22012,New York City,Bronx,1033299,914871,12/04/2021
22013,Southern Tier,Broome,124487,115562,12/04/2021
22014,Western New York,Cattaraugus,39893,36400,12/04/2021
22015,Central New York,Cayuga,46157,42393,12/04/2021
22016,Western New York,Chautauqua,74204,67708,12/04/2021
22017,Southern Tier,Chemung,45084,41888,12/04/2021
22018,Southern Tier,Chenango,28903,26842,12/04/2021
22019,North Country,Clinton,54669,51017,12/04/2021
22020,Capital Region,Columbia,42644,38464,12/04/2021
22021,Central New York,Cortland,27457,25502,12/04/2021
22022,Southern Tier,Delaware,24640,22696,12/04/2021
22023,Mid-Hudson,Dutchess,207742,186047,12/04/2021
22024,Western New York,Erie,646841,592769,12/04/2021
22025,North Country,Essex,25850,23839,12/04/2021
22026,North Country,Franklin,28690,26407,12/04/2021
22027,Mohawk Valley,Fulton,27713,25739,12/04/2021
22028,Finger Lakes,Genesee,34438,32119,12/04/2021
22029,Capital Region,Greene,29649,26826,12/04/2021
22030,North Country,Hamilton,3424,3119,12/04/2021
22031,Mohawk Valley,Herkimer,34282,31786,12/04/2021
22032,North Country,Jefferson,68667,56308,12/04/2021
22033,New York City,Kings,1810697,1633728,12/04/2021
22034,North Country,Lewis,13439,12634,12/04/2021
22035,Finger Lakes,Livingston,37490,35026,12/04/2021
22036,Central New York,Madison,50372,46491,12/04/2021
22037,Finger Lakes,Monroe,532734,492153,12/04/2021
22038,Mohawk Valley,Montgomery,32371,30231,12/04/2021
22039,Long Island,Nassau,1129574,1024766,12/04/2021
22040,New York City,New York,1427597,1258043,12/04/2021
22041,Western New York,Niagara,137196,127393,12/04/2021
22042,Mohawk Valley,Oneida,142486,130632,12/04/2021
22043,Central New York,Onondaga,335941,305689,12/04/2021
22044,Finger Lakes,Ontario,77945,72333,12/04/2021
22045,Mid-Hudson,Orange,235410,212734,12/04/2021
22046,Finger Lakes,Orleans,22430,20834,12/04/2021
22047,Central New York,Oswego,72637,67534,12/04/2021
22048,Mohawk Valley,Otsego,37521,34792,12/04/2021
22049,Mid-Hudson,Putnam,75186,66964,12/04/2021
22050,New York City,Queens,1938439,1759066,12/04/2021
22051,Capital Region,Rensselaer,109385,100581,12/04/2021
22052,New York City,Richmond,344066,314714,12/04/2021
22053,Mid-Hudson,Rockland,209417,187934,12/04/2021
22054,Capital Region,Saratoga,173623,158890,12/04/2021
22055,Capital Region,Schenectady,124525,113516,12/04/2021
22056,Mohawk Valley,Schoharie,18000,16929,12/04/2021
22057,Southern Tier,Schuyler,10405,9594,12/04/2021
22058,Finger Lakes,Seneca,18079,16726,12/04/2021
22059,North Country,St. Lawrence,66619,61490,12/04/2021
22060,Southern Tier,Steuben,50459,46964,12/04/2021
22061,Long Island,Suffolk,1120201,1015689,12/04/2021
22062,Mid-Hudson,Sullivan,46123,41372,12/04/2021
22063,Southern Tier,Tioga,23908,22472,12/04/2021
22064,Southern Tier,Tompkins,78795,73081,12/04/2021
22065,Mid-Hudson,Ulster,135634,122894,12/04/2021
22066,Capital Region,Warren,48618,45145,12/04/2021
22067,Capital Region,Washington,38691,36215,12/04/2021
22068,Finger Lakes,Wayne,59965,55769,12/04/2021
22069,Mid-Hudson,Westchester,784013,698869,12/04/2021
22070,Finger Lakes,Wyoming,21404,19841,12/04/2021
22071,Finger Lakes,Yates,13458,12269,12/04/2021
22072,Capital Region,Albany,230724,208345,12/05/2021
22073,Western New York,Allegany,21037,19324,12/05/2021
22074,New York City,Bronx,1033923,915590,12/05/2021
22075,Southern Tier,Broome,124519,115633,12/05/2021
22076,Western New York,Cattaraugus,39915,36423,12/05/2021
22077,Central New York,Cayuga,46163,42424,12/05/2021
22078,Western New York,Chautauqua,74249,67755,12/05/2021
22079,Southern Tier,Chemung,45179,42019,12/05/2021
22080,Southern Tier,Chenango,28931,26858,12/05/2021
22081,North Country,Clinton,54678,51043,12/05/2021
22082,Capital Region,Columbia,42658,38482,12/05/2021
22083,Central New York,Cortland,27465,25513,12/05/2021
22084,Southern Tier,Delaware,24651,22706,12/05/2021
22085,Mid-Hudson,Dutchess,207838,186165,12/05/2021
22086,Western New York,Erie,647107,593661,12/05/2021
22087,North Country,Essex,25851,23843,12/05/2021
22088,North Country,Franklin,28712,26418,12/05/2021
22089,Mohawk Valley,Fulton,27722,25751,12/05/2021
22090,Finger Lakes,Genesee,34444,32132,12/05/2021
22091,Capital Region,Greene,29666,26846,12/05/2021
22092,North Country,Hamilton,3424,3119,12/05/2021
22093,Mohawk Valley,Herkimer,34286,31816,12/05/2021
22094,North Country,Jefferson,68696,56346,12/05/2021
22095,New York City,Kings,1812389,1635917,12/05/2021
22096,North Country,Lewis,13447,12640,12/05/2021
22097,Finger Lakes,Livingston,37501,35064,12/05/2021
22098,Central New York,Madison,50388,46508,12/05/2021
22099,Finger Lakes,Monroe,532932,492941,12/05/2021
22100,Mohawk Valley,Montgomery,32382,30251,12/05/2021
22101,Long Island,Nassau,1130277,1025996,12/05/2021
22102,New York City,New York,1428783,1259325,12/05/2021
22103,Western New York,Niagara,137243,127509,12/05/2021
22104,Mohawk Valley,Oneida,142555,130779,12/05/2021
22105,Central New York,Onondaga,336096,306122,12/05/2021
22106,Finger Lakes,Ontario,77976,72424,12/05/2021
22107,Mid-Hudson,Orange,235493,212884,12/05/2021
22108,Finger Lakes,Orleans,22434,20860,12/05/2021
22109,Central New York,Oswego,72660,67570,12/05/2021
22110,Mohawk Valley,Otsego,37532,34805,12/05/2021
22111,Mid-Hudson,Putnam,75217,66996,12/05/2021
22112,New York City,Queens,1940413,1760965,12/05/2021
22113,Capital Region,Rensselaer,109433,100672,12/05/2021
22114,New York City,Richmond,344341,314987,12/05/2021
22115,Mid-Hudson,Rockland,209592,188044,12/05/2021
22116,Capital Region,Saratoga,173711,159123,12/05/2021
22117,Capital Region,Schenectady,124575,113627,12/05/2021
22118,Mohawk Valley,Schoharie,18005,16931,12/05/2021
22119,Southern Tier,Schuyler,10408,9600,12/05/2021
22120,Finger Lakes,Seneca,18081,16734,12/05/2021
22121,North Country,St. Lawrence,66646,61515,12/05/2021
22122,Southern Tier,Steuben,50485,46995,12/05/2021
22123,Long Island,Suffolk,1120816,1016777,12/05/2021
22124,Mid-Hudson,Sullivan,46138,41385,12/05/2021
22125,Southern Tier,Tioga,23916,22493,12/05/2021
22126,Southern Tier,Tompkins,78819,73100,12/05/2021
22127,Mid-Hudson,Ulster,135690,122960,12/05/2021
22128,Capital Region,Warren,48635,45209,12/05/2021
22129,Capital Region,Washington,38708,36238,12/05/2021
22130,Finger Lakes,Wayne,59980,55824,12/05/2021
22131,Mid-Hudson,Westchester,784522,700390,12/05/2021
22132,Finger Lakes,Wyoming,21414,19863,12/05/2021
22133,Finger Lakes,Yates,13462,12279,12/05/2021
22134,Capital Region,Albany,230933,208665,12/06/2021
22135,Western New York,Allegany,21047,19338,12/06/2021
22136,New York City,Bronx,1036260,917522,12/06/2021
22137,Southern Tier,Broome,124596,115756,12/06/2021
22138,Western New York,Cattaraugus,39941,36545,12/06/2021
22139,Central New York,Cayuga,46203,42465,12/06/2021
22140,Western New York,Chautauqua,74307,67806,12/06/2021
22141,Southern Tier,Chemung,45202,42067,12/06/2021
22142,Southern Tier,Chenango,28959,26875,12/06/2021
22143,North Country,Clinton,54726,51109,12/06/2021
22144,Capital Region,Columbia,42692,38641,12/06/2021
22145,Central New York,Cortland,27517,25538,12/06/2021
22146,Southern Tier,Delaware,24660,22721,12/06/2021
22147,Mid-Hudson,Dutchess,207996,186377,12/06/2021
22148,Western New York,Erie,647767,594796,12/06/2021
22149,North Country,Essex,25875,23856,12/06/2021
22150,North Country,Franklin,28730,26443,12/06/2021
22151,Mohawk Valley,Fulton,27746,25771,12/06/2021
22152,Finger Lakes,Genesee,34466,32140,12/06/2021
22153,Capital Region,Greene,29689,26860,12/06/2021
22154,North Country,Hamilton,3427,3126,12/06/2021
22155,Mohawk Valley,Herkimer,34315,31854,12/06/2021
22156,North Country,Jefferson,68769,56459,12/06/2021
22157,New York City,Kings,1815615,1639120,12/06/2021
22158,North Country,Lewis,13464,12656,12/06/2021
22159,Finger Lakes,Livingston,37510,35095,12/06/2021
22160,Central New York,Madison,50427,46560,12/06/2021
22161,Finger Lakes,Monroe,533355,493526,12/06/2021
22162,Mohawk Valley,Montgomery,32406,30271,12/06/2021
22163,Long Island,Nassau,1131359,1027114,12/06/2021
22164,New York City,New York,1431469,1262169,12/06/2021
22165,Western New York,Niagara,137334,127612,12/06/2021
