,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
389,BRADDOCK FAMILY HEALTH CENTER,404 BRADDOCK AVE,Braddock,Pennsylvania,15104,Allegheny,0,0,0,0,131,0,POINT (-79.871236 40.404898)
390,Armstrong Primary Care Ctr-Elderton,116 Main Street Box 148,Elderton,Pennsylvania,15736,Armstrong,0,0,0,2,0,0,
391,WellSpan Family Medicine-Stonebridge,13515 Wolfe Rd,New Freedom,PA,17349,York,0,0,0,19,0,0,POINT (-76.662289 39.774663)
392,PMA-Family Practice PC Forest Hills,2140 Ardmore Blvd,Pittsburgh,Pennsylvania,15221,Allegheny,0,0,0,0,67,0,POINT (-79.849205 40.418464)
393,FPC-Valley View Family Practice Center,105 W Main Street,Valley View,Pennsylvania,17983,Schuylkill,0,0,0,3,0,0,POINT (-76.520364 40.647776)
394,Cornerstone Care-Clairton,559 Miller Avenue,Clairton,PA,150251746,Allegheny,0,0,0,123,72,290,POINT (-79.883266 40.293136)
395,MLHC-Urgent Care in Wynnewood,306 E Lancaster Avenue,Wynnewood,PA,19096,Montgomery,0,0,0,0,569,108,POINT (-75.265316 39.993375)
396,LGH-Family Medicine Buck,34 Fawn Drive,Quarryville,Pennsylvania,17566,Lancaster,0,0,0,61,7,0,POINT (-76.224377 39.871642)
397,Dialysis Clinic Inc-Pittsburgh,3412 Babcock Boulevard,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,1,0,0,POINT (-80.023408 40.538434)
398,Reliant Care Solutions,403 S. Oxford Valley Road,Fairless Hills,Pennsylvania,19030,Bucks,0,0,0,35,0,260,POINT (-74.853987 40.173006)
399,CHS ChesPenn Hlth Srvs Coatesvile,744 East Lincoln Highway,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,761,120,POINT (-75.809318 39.985511)
400,WellSpan OB/GYN-Stony Brook,"4222 E Market St, Lincoln Hwy",York,Pennsylvania,17406,York,0,0,0,18,95,0,
401,Haeun Pharmacy,7300 Old York Rd,Melrose Park,Pennsylvania,19027,Montgomery,0,0,0,426,69,190,POINT (-75.13651 40.062353)
402,EASTON HOSPITAL,PHARMACY DEPT 250 SOUTH 21ST STREET,Easton,Pennsylvania,18042,Northampton,5,0,0,30,10,1500,
403,AHN AC IM Prim Cre Prof Southpointe,"400 Southpointe Blvd, Plaza I",Canonsburg,PA,15317,Washington,0,0,0,1,315,174,
404,Margiotti and Kroll Pedia Newtwn,671 Newtown-Yardley Rd.,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,258,740,POINT (-74.920435 40.229428)
405,Grove City Primary Care,647 N BROAD ST EXT,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,96,0,POINT (-80.083499 41.171526)
406,RBJ ENT Inc The Med Shoppe 1094,132 West Mahoning Street,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,55,42,98,POINT (-78.972087 40.943274)
407,Penn Highlands DuBois,100 Hospital Ave,Du Bois,Pennsylvania,15801,Clearfield,1,0,0,1,84,0,POINT (-78.775736 41.114349)
408,Penn State Health Cmty Vax Site-Berks,2400 Bernville Road,Reading,Pennsylvania,19605,Berks,32,6,0,54,5,0,POINT (-75.970548 40.374401)
409,Family First Health-George Street Center,116 South George Street,York,Pennsylvania,17401,York,1,0,0,50,41,0,POINT (-76.726805 39.960757)
410,Lehigh Family and Geriatric Associates,428 South 7th Street,Lehighton,Pennsylvania,18235,Carbon,0,0,0,8,48,0,POINT (-75.717784 40.8267)
411,Trilogy Mission Rx LLC dba PCA Pbg,307 23rd Street Extension,SHARPSBURG,Pennsylvania,15215,Allegheny,0,0,0,23,47,0,POINT (-79.910239 40.495161)
412,My Care Now LLC,90 Beaver Drive Building C,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,0,18,0,POINT (-78.749069 41.122792)
413,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,York,PA,17406,York,0,0,0,0,372,126,POINT (-76.6304 39.996389)
414,CHOP Care Network-High Point,100 Manor Dr,Chalfont,Pennsylvania,18914,Bucks,0,0,0,0,1291,72,
415,FPC-Mill Hall Family Practice Center,7133 Nittany Valley Drive,Mill Hall,Pennsylvania,17751,Clinton,0,0,0,0,1,0,POINT (-77.489442 41.064719)
416,Wellspan Family Medicine Hayshire,2775 North George Street,York,Pennsylvania,17406,York,0,0,0,0,247,0,POINT (-76.733148 40.005186)
417,Diamond Drugs Inc dba Diamond Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,102,0,POINT (-79.17264 40.608775)
418,LCH Health and Community Services,731 West Cypress Street,Kennett Square,Pennsylvania,19348,Chester,0,0,0,26,769,0,POINT (-75.722875 39.844143)
419,Penn Highlands Community Pharmacy,621 S. Main St.,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,2,0,0,POINT (-78.773334 41.113896)
420,Family Pharmacy of  Jessup,128 Constitution Ave,Jessup,Pennsylvania,18434,Lackawanna,0,0,0,0,13,182,POINT (-75.573827 41.476213)
421,Hazleton Urgent Care,101 South Church Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,0,0,385,POINT (-75.978349 40.952191)
422,PhysicianCare P.C. Towanda,71 Hospital Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,350,1652,2222,POINT (-76.448978 41.783592)
423,LGHP-Willow Street Family Medicine,222 Willow Valley Lakes Drive,Willow Street,Pennsylvania,17584,Lancaster,0,0,0,15,427,0,POINT (-76.273721 39.986512)
424,FPC-Hershey Family Practice Center,3003 Elizabethtown Road,Hershey,Pennsylvania,17033,Dauphin,0,0,0,0,7,0,POINT (-76.623498 40.235368)
425,PHN-Sharon Medical Group-Suite 2,63 Pitt St,Sharon,Pennsylvania,16146,Mercer,2,0,0,31,58,0,POINT (-80.507917 41.23373)
426,Wellspan Aspers Health Center,2060 Carlisle Road,Aspers,Pennsylvania,17304,Adams,0,0,0,0,501,0,POINT (-77.232849 39.982925)
427,Fresenius Kidney Cre Sth Allentwn,2820 Mitchell Ave.,Allentown,Pennsylvania,18103,Lehigh,0,0,0,19,0,0,POINT (-75.481033 40.560689)
428,Functional Health Center-Phoenix Contact,586 Fulling Mill Rd,Middletown,Pennsylvania,17057,Dauphin,0,0,0,2,1,0,POINT (-76.75007 40.229379)
429,Means-Lauf Super Drug,265 Allegheny Blvd,Brookville,Pennsylvania,15825,Jefferson,0,0,0,1115,3815,1945,POINT (-79.098359 41.175762)
430,Heritage Valley Health System-Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,8,13,0,20,19,0,POINT (-80.324352 40.710345)
431,Penn Medicine at Valley Forge,1001 Chesterbrook Blvd,Berwyn,Pennsylvania,19312,Chester,0,0,0,107,89,210,POINT (-75.463017 40.063566)
432,Johnsons Pharmaceutical Srvs-W Mifflin,2000 CLAIRTON RD,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,1,0,0,POINT (-79.936288 40.335236)
433,Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,18,17,0,936,110,0,POINT (-75.584731 39.957921)
434,VDI-Linmas Drugs Inc,603 Main St,Emlenton,Pennsylvania,16373,Venango,0,0,0,0,248,0,POINT (-79.710074 41.177198)
435,Oasis Lifecare LLC,1526 Martin Street,State College,Pennsylvania,16803,Centre,0,0,0,8,13,0,POINT (-77.891815 40.804844)
436,Allegheny Valley North,333 West Main Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,0,285,0,POINT (-79.815842 40.750607)
437,SCI-Phoenix,1200 Mokychic Drive,Collegeville,PA,19426,Montgomery,5,1,0,70,468,270,
438,Martins Pharmacy 6524,2121 South Atherton Street,State College,Pennsylvania,16801,Centre,0,10,0,40,1582,0,POINT (-77.831433 40.784892)
439,Total Access Medical LLC W Chester Off,1450 E. Boot Rd.,West Chester,Pennsylvania,19380,Chester,0,0,0,35,1,6,POINT (-75.555576 39.990445)
440,Perry Drug Store,301 INDEPENDENCE STREET PO BOX 314,Perryopolis,Pennsylvania,15473,Fayette,0,0,0,21,417,127,POINT (-79.750205 40.087078)
441,UPMC CCP Moon,1600 Coraopolis Heights Road,Moon Township,Pennsylvania,15108,Allegheny,0,0,0,0,894,760,POINT (-80.206799 40.499054)
442,Holisticare Hospice LLC,685 KROMER AVE,Berwyn,Pennsylvania,19312,Chester,0,0,0,1,0,0,POINT (-75.44293 40.049083)
443,Lion Pharm,10 West Broadway,Red Lion,Pennsylvania,17356,York,0,0,0,71,293,0,POINT (-76.60623 39.900756)
444,AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,556,0,POINT (-80.046124 40.419391)
445,Medicine Shoppe Pharmacy-353,2665 Brodhead Road,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,0,379,437,POINT (-80.281208 40.605082)
446,SCI-Coal Township,1 Kelley Dr,Coal Township,Pennsylvania,17866,Northumberland,0,0,0,10,215,0,POINT (-76.555525 40.806192)
447,Parvins Pharmacy,30 N Bryn Mawr Avenue,Bryn Mawr,Pennsylvania,19010,Delaware,1,0,0,0,0,0,POINT (-75.317334 40.021684)
448,Ware Medical Associates,2901 Dutton Mill Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,10,0,POINT (-75.419824 39.857646)
449,AHOLD USA-GIANT PHARMACY-6087,2415 E MARKET STREET,YORK,PA,17402,York,0,0,0,198,995,90,POINT (-76.678572 39.974533)
450,Family First Health-Gettysburg Center,Peebles Plaza 1275-17 York Road,Gettysburg,Pennsylvania,17325,Adams,0,0,0,15,0,0,
451,Triangle Pharmacy,89 S Main St,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,2,216,0,POINT (-75.890405 41.157224)
452,Highlands Hospital,401 East Murphy Ave,Connellsville,Pennsylvania,15425,Fayette,4,39,0,50,5,2129,POINT (-79.586201 40.023375)
453,Keystone Family Medicine Chambersburg,820 Fifth Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,10,0,4,7,0,POINT (-77.645016 39.945085)
454,Integrated Medical Group PC-Pine Grove,8 Oak Grove Road,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,0,46,0,POINT (-76.395667 40.558478)
455,Mead Avenue Family Practice,1086 Mead Avenue,Corry,Pennsylvania,16407,Erie,0,0,0,12,0,0,POINT (-79.644902 41.935633)
456,Partners in Family Care P.C.,27 Heckel Rd,Mc Kees Rocks,Pennsylvania,15136,Allegheny,12,0,0,34,926,0,POINT (-80.091395 40.47141)
457,Fresenius Kidney Care West Pennsylvania,5124 Liberty Ave,Pittsburgh,Pennsylvania,15224,Allegheny,0,0,0,0,6,0,POINT (-79.942557 40.458215)
458,Geisinger Encompass Hth Ltd Liab,64 Rehab Lane,Danville,Pennsylvania,17821,Montour,0,0,0,21,1,100,POINT (-76.600178 40.971417)
459,McKeesport Family Health Center,627 Lyle Blvd,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,10,91,40,POINT (-79.858481 40.352177)
460,Mats Pharmacy and Medical Supply,701 Bristol Pike,Croydon,Pennsylvania,19021,Bucks,0,0,0,0,1,10,POINT (-74.90732 40.093991)
461,Wellspan Family Med-Hlth Campus 1st Fl,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,11,0,0,POINT (-77.634763 39.943292)
462,The Medicine Shoppe-Latrobe,709 Ligonier Street,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,0,190,591,POINT (-79.385532 40.317125)
463,The Medicine Shoppe-Hermitage,1740 E State St.,Hermitage,Pennsylvania,16148,Mercer,0,0,0,48,744,748,POINT (-80.477432 41.233272)
464,Comm COVID 19 Vax PMR Pen Med Rdnor,145 King of Prussia Rd,Radnor,Pennsylvania,19087,Chester,0,0,0,54,5,304,POINT (-75.355775 40.040848)
465,LVPG-Fam and Internal Med Bethlehem Twp,2101 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,0,0,1,1,0,POINT (-75.290931 40.651956)
466,PHN-Hoffman Memorial Medical Center,419 Kellys Way,East Brady,Pennsylvania,16028,Clarion,0,0,0,140,5,90,POINT (-79.615865 40.987406)
467,AHOLD USA-GIANT PHARMACY-6088,450 E MAIN ST,Middletown,Pennsylvania,17057,Dauphin,12,0,0,735,1065,298,POINT (-76.722801 40.201252)
468,FPC Lewisbry Red Cedar Fam Prac Ctr,689 Yorktown Rd,Lewisberry,Pennsylvania,17339,York,0,0,0,0,4,0,POINT (-76.82646 40.16152)
469,Select Specialty Hospital-Central PA,503 N 21st street 5th floor,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,4,0,POINT (-76.923468 40.25141)
470,Jamestown Pharmacy,121 LIberty Street,Jamestown,Pennsylvania,16134,Mercer,0,0,0,54,185,0,POINT (-80.440662 41.484607)
471,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,42,2144,84,POINT (-74.886105 40.133238)
472,Heritage Valley Hlth Sys Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,30,84,0,37,787,214,POINT (-80.324614 40.710483)
473,Patton Pharmacy and VS Variety,503 Railroad Avenue Suite 2,Patton,Pennsylvania,16668,Cambria,0,0,0,670,57,283,POINT (-78.650407 40.638425)
474,Wellspan Family Medicine-Crossroads,4131 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,42,36,POINT (-76.219722 40.128786)
475,Mont Cty EMS Off Public Safety,EOC-50 Eagleville Road,Norristown,Pennsylvania,19403,Montgomery,1,2,0,218,3,84,POINT (-75.418787 40.158189)
476,Lehigh Valley Pediatric Assoc Inc,401 North 17th Street,Allentown,Pennsylvania,18104,Lehigh,10,0,0,53,0,77007,POINT (-75.494914 40.602276)
477,WE CARE PHARMACY INC,3671 Crescent Ct E,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,8,955,580,POINT (-75.495505 40.653285)
478,Wilkes-Barre General Hospital,575 North River Street Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,13,0,0,51,7199,800,POINT (-75.868165 41.258261)
479,SCI-Mahanoy,301 Morea Rd.,Frackville,Pennsylvania,17932,Schuylkill,20,1,0,7,217,175,POINT (-76.203324 40.782027)
480,Zephyr Pharmacy,1618 Schadt Ave,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,0,169,132,POINT (-75.491074 40.641623)
481,Main Line Health-Bryn Mawr Hospital,130 S. Bryn Mawr Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,118,5,0,POINT (-75.320412 40.018576)
482,VILLAGE PHARMACY AT SPRING HOUSE,1121 N. Bethlehem Pike,Spring House,Pennsylvania,19477,Montgomery,0,0,0,10,36,5,POINT (-75.22502 40.189842)
483,Adams County SHC,424 East Middle Street,Gettysburg,Pennsylvania,173251926,Adams,0,0,0,18,103,0,POINT (-77.22194 39.829854)
484,Famcare Pharmacy,1429 BURGETTSTOWN PLAZA,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,172,86,POINT (-80.392961 40.381549)
485,DCI-Punxsutawney,158 Elmwood Dr,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,1,2,0,POINT (-78.997381 40.961)
486,DR MOLLY TROSTLE DO INTERNAL MEDICINE,881 Hills Plaza Dr,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,1,155,0,POINT (-78.75919 40.469523)
487,Tri Cty Hth and Wellness Ctr,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,0,0,0,110,601,71,POINT (-75.547056 40.129625)
488,Integrated Med Grp PC Exeter Peds,6 Hearthstone Ct,Reading,Pennsylvania,19606,Berks,0,0,0,0,156,0,POINT (-75.873344 40.308303)
489,Mikes Pharmacy,211 W. Washington Ave.,Myerstown,Pennsylvania,17067,Lebanon,0,0,0,0,1,0,POINT (-76.309949 40.376283)
490,Waynesboro Hospital,501 East Main Street,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,89,105,367,POINT (-77.57045 39.751804)
491,Harleysville Medical Associates,176 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,1,3,0,POINT (-75.368897 40.262629)
492,Wellspan Fam Medic 222 W Fulton St,222 W Fulton St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,4,0,POINT (-76.183361 40.180621)
493,Guthrie Clinic Dushore,102 East Main Street PO Box 417,Dushore,Pennsylvania,18614,Sullivan,0,0,0,19,189,6,POINT (-76.400602 41.524021)
494,St Clair Hospital,St. Clair Hospital 1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,2,0,0,40,1116,1608,
495,Genoa Healthcare-Reading,645 PENN ST,Reading,Pennsylvania,19601,Berks,0,0,0,17,474,0,POINT (-75.924467 40.335241)
496,Giant Eagle Pharmacy LTC #0249,6204 State Route 30 Suite A,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,4,0,0,POINT (-79.592831 40.305646)
497,PHS UPMC Pinncle Carlisle Emp Hlth,361 Alexander Spring Rd,Carlisle,Pennsylvania,17015,Cumberland,0,6,0,125,108,0,POINT (-77.223007 40.184767)
498,Nemours DuPont Pediatrics-Paoli,1676  E Lancaster Avenue,Paoli,Pennsylvania,19301,Chester,0,0,0,0,1312,0,POINT (-75.470449 40.042348)
499,VDI-Boalsburg Apothecary,3901 S Atherton St,State College,Pennsylvania,16801,Centre,0,0,0,767,122,237,POINT (-77.801403 40.781179)
500,DCI Renal Srvs of Pitt LLC Oaklnd,3260 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,0,36,0,POINT (-79.96427 40.437804)
501,PM LGHP-Family Medicine Red Rose,955 East King Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,5,60,0,POINT (-76.284565 40.039976)
502,Lancaster Health Center-Arch,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,18,7,0,POINT (-76.309347 40.042516)
503,AIDS Care Grp d/b/a Eddystone Comm Pha,1207B Chester Pike,Eddystone,Pennsylvania,19022,Delaware,2,0,0,0,0,0,POINT (-75.34728 39.863618)
504,AK Steel Butler Works,1 Armco Drive Attn: Plant Manager,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
505,VDI-Curtis Pharmacy-Washington,575 Henderson Ave,Washington,Pennsylvania,15301,Washington,0,0,0,69,0,0,POINT (-80.267295 40.191888)
506,Impact Health,489 Shoemaker Road,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,253,30,1488,POINT (-75.353077 40.082452)
507,Pinnacle Hlth Select Rehab LLC,4300 Londonderry Road,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,203,0,30,POINT (-76.815807 40.282678)
508,UPMC-Urgent Care at Wexford,11360 Perry Highway,WEXFORD,PA,150908333,Allegheny,0,0,0,0,8,0,POINT (-80.053829 40.623062)
509,Dao Pharmacy Inc. (DBA Rios Pharmacy),35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,9,0,POINT (-75.328135 39.906825)
510,SLUHN-Upper Bucks Campus,3000 St. Luke,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,225,0,
511,Pediatric Care Group PC,261 Old York Road,Jenkintown,Pennsylvania,19046,Montgomery,0,0,0,0,0,300,POINT (-75.126544 40.089983)
512,Heritage Valley Kennedy,25 Heckel Rd.,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,1,3,168,0,POINT (-80.091818 40.471824)
513,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVE,Pittsburgh,Pennsylvania,15208,Allegheny,0,0,0,117,482,90,POINT (-79.896792 40.454465)
514,SLUHHN-Bethlehem,801 OSTRUM ST Attn: Inpatient Pharmacy,Bethlehem (Part-Lehigh),Pennsylvania,18015,Northampton,17,45,2,1130,48,2242,POINT (-75.392507 40.608697)
515,Hyndman Area Health Center-Johnstown,203 College Park Plaza,Johnstown,Pennsylvania,15904,Cambria,0,0,0,0,9,0,POINT (-78.8488 40.276966)
516,Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,46,0,POINT (-74.883012 40.163569)
517,Comprehensive Hlth Srvs Lehigh Valley,1627 Chew St 3rd Floor Green Elevator,Allentown,Pennsylvania,18102,Lehigh,0,0,0,11,2,0,
518,Madeleine C Weiser MD PC,233 E LANCASTER AVE,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,0,0,0,332,515,1060,POINT (-75.283509 40.004156)
519,Cornrste Cre Com Hth Ctr Burgettstn,1227 Smith Township State Road,Burgettstown,Pennsylvania,15021,Washington,0,0,0,0,100,40,POINT (-80.358781 40.323946)
520,Yorke Pharmacy,5524 new falls road,Levittown,Pennsylvania,19056,Bucks,0,0,0,124,704,0,POINT (-74.871435 40.143256)
521,Community Health Care RHC,550 West Walnut Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,44,62,0,POINT (-76.562493 40.789811)
522,MLHC-Urgent Care at Concordville,1020 Baltimore Pike,Glen Mills,PA,19342,Delaware,0,0,0,0,423,0,POINT (-75.538143 39.882943)
523,Abraxas Leadership Dev Program,10058 South Mountain Road PO Box 354,South Mountain,Pennsylvania,17261,Franklin,0,0,0,28,1,432,
524,Careport MD,851 GAP NEWPORT PIKE,Avondale,Pennsylvania,19311,Chester,0,0,0,0,0,354,POINT (-75.795146 39.835147)
525,GEISINGER-LEWISTOWN HOSPITAL,400 Highland Ave Pharmacy Dept. 6th floor,Lewistown,Pennsylvania,17044,Mifflin,1,0,0,99,156,479,POINT (-77.567402 40.617853)
526,Community Health Clinic-Greensburg,218 South Maple Avenue,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,30,666,200,POINT (-79.542686 40.300958)
527,Sadler Health Center,100 North Hanover Street,Carlisle,Pennsylvania,17013,Cumberland,10,0,0,172,1838,660,POINT (-77.18887 40.203176)
528,Keystone Community Health Services,111 Chambers Hill Drive,Chambersburg,Pennsylvania,17201,Franklin,1,1,0,152,583,45,
529,LGH-NORLANCO FAMILY MEDICINE,418 Cloverleaf  Rd,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,39,698,2,POINT (-76.563335 40.133403)
530,PHN-Punxsutawney Community HC,200 Prushnok Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,23,199,10,POINT (-78.961583 40.945909)
531,LVPG Pediatrics-West Broad,325 West Broad Street 2nd Floor,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,0,0,0,399,0,POINT (-75.387486 40.622434)
532,GHS JNJ  West Chester,1310 Goshen Parkway Global Health Services,West Chester,Pennsylvania,19380,Chester,0,0,0,0,14,15,POINT (-75.569047 39.987727)
533,CHOP Care Network-Indian Valley,3456 Bethlehem Pike,Souderton,Pennsylvania,18964,Montgomery,0,0,0,359,11,18,POINT (-75.303799 40.315761)
534,Nuway Pharmacy,1639 Hains Road,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,12,0,POINT (-74.833323 40.13716)
535,PHN-Schuylkill Community Health Center,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,27,41,0,POINT (-76.261083 40.691073)
536,Panda Bear Pediatrics-2nd Avenue,409 2nd Avenue,Collegeville,Pennsylvania,19426,Montgomery,0,0,0,0,1591,0,POINT (-75.454627 40.179819)
537,Penn State Health Cmty Vax Site-Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,17,0,0,26,117,120,POINT (-76.646724 40.284914)
538,VaxCare-Bucks Family Medicine,2346 Trenton Road,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,442,2494,POINT (-74.883012 40.163569)
539,FPC-Millersburg Family Practice Center,100 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,10,0,POINT (-76.962413 40.534461)
540,Union Medical-New Holland Ave,802 New Holland Avenue,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,0,166,0,POINT (-76.289584 40.051741)
541,Klingensmiths Drug Stores Inc,313 FORD ST,Ford City,Pennsylvania,16226,Armstrong,0,0,0,865,29,1544,POINT (-79.531853 40.770854)
542,SHREE ANJANEYA LLC,801 W MAIN ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,25,3074,754,POINT (-75.292861 40.24705)
543,UPMC-CHILDRENS HOSPITAL OF PITTSBURGH,4401 Penn Avenue,Pittsburgh,Pennsylvania,15224,Allegheny,2,0,0,1,32,0,POINT (-79.952992 40.466049)
544,Accredo Health Group Inc.,3000 Ericsson Drive Ste 100,Warrendale,Pennsylvania,15086,Allegheny,0,0,0,42,0,50,POINT (-80.103061 40.658682)
545,Wellspan Surgical and Rehab Hospital,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,0,90,0,POINT (-76.716898 39.923277)
546,Mon-Vale Prim Care Pract-Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,3,0,POINT (-80.003092 40.266598)
547,Giant (Martins) Pharmacy 6523,2180 West Chester Pike,Broomall,Pennsylvania,19008,Delaware,0,0,0,113,163,324,POINT (-75.344929 39.979146)
548,Keystone Womens Care,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,0,140,POINT (-77.644983 39.945106)
549,Retreat Behavioral Health,1170 S State St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,11,372,0,POINT (-76.200877 40.164121)
550,UPMC-Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,5,4,0,597,413,100,POINT (-78.398184 40.521142)
551,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT 232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,7,0,0,123,2609,152,
552,Lehigh County State Health Center,3730 Lehigh Street,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,10,10,49,POINT (-75.497983 40.65489)
553,LGHP Roseville Ped Kissel Hill,51 Peters Road 2nd Floor,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,0,60,POINT (-76.309173 40.129317)
554,UPMC CCP Greater Pittsburgh,1811 Blvd of the Allies,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,39,676,24,POINT (-79.981043 40.435842)
555,Irwin Family Care,905 Spruce Street,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,855,342,POINT (-79.703593 40.325688)
556,Suburban Fam Med at Norristown,2705 Dekalb Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,0,26,4,POINT (-75.315271 40.138979)
557,CareATC Burle Business Park,1042 New Holland Ave,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,0,40,POINT (-76.283654 40.055928)
558,Dallastown Medical Associates LLP,1010 Blymire Road,Dallastown,Pennsylvania,17313,York,0,0,0,42,802,1794,POINT (-76.647767 39.888031)
559,Lehigh Valley Health Network-Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,10,8,0,66,0,0,POINT (-75.518672 40.566772)
560,WMCHC Honesdale Pediatrics,1837 Fair Avenue,Honesdale,Pennsylvania,18431,Wayne,0,0,0,0,539,696,POINT (-75.262223 41.588625)
561,Apple Occupational Med Srvs Worksite Med,510 Jamison Ave,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,28,21,POINT (-80.25932 40.860097)
562,VaxCare-Vlly Med Ctr Pennsburg,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,8,0,0,POINT (-75.473467 40.409871)
