,Region,County,First Dose,Series Complete,Report as of
32059,Central New York,Cayuga,49346,46185,05/15/2022
32060,Western New York,Chautauqua,80839,74404,05/15/2022
32061,Southern Tier,Chemung,48734,45871,05/15/2022
32062,Southern Tier,Chenango,31004,29224,05/15/2022
32063,North Country,Clinton,58469,55091,05/15/2022
32064,Capital Region,Columbia,45395,41540,05/15/2022
32065,Central New York,Cortland,29401,27804,05/15/2022
32066,Southern Tier,Delaware,26225,24399,05/15/2022
32067,Mid-Hudson,Dutchess,226227,204823,05/15/2022
32068,Western New York,Erie,703484,654622,05/15/2022
32069,North Country,Essex,27508,25706,05/15/2022
32070,North Country,Franklin,30860,28906,05/15/2022
32071,Mohawk Valley,Fulton,29784,28027,05/15/2022
32072,Finger Lakes,Genesee,37338,35277,05/15/2022
32073,Capital Region,Greene,31904,29148,05/15/2022
32074,North Country,Hamilton,3506,3257,05/15/2022
32075,Mohawk Valley,Herkimer,36536,34331,05/15/2022
32076,North Country,Jefferson,74639,62583,05/15/2022
32077,New York City,Kings,2046689,1844073,05/15/2022
32078,North Country,Lewis,14367,13695,05/15/2022
32079,Finger Lakes,Livingston,40014,37924,05/15/2022
32080,Central New York,Madison,53889,50476,05/15/2022
32081,Finger Lakes,Monroe,573893,535859,05/15/2022
32082,Mohawk Valley,Montgomery,34929,32975,05/15/2022
32083,Long Island,Nassau,1229775,1122153,05/15/2022
32084,New York City,New York,1588576,1370667,05/15/2022
32085,Western New York,Niagara,148479,140074,05/15/2022
32086,Mohawk Valley,Oneida,153847,143214,05/15/2022
32087,Central New York,Onondaga,362186,333965,05/15/2022
32088,Finger Lakes,Ontario,83950,79057,05/15/2022
32089,Mid-Hudson,Orange,259111,236496,05/15/2022
32090,Finger Lakes,Orleans,24156,22761,05/15/2022
32091,Central New York,Oswego,78337,73868,05/15/2022
32092,Mohawk Valley,Otsego,39879,37445,05/15/2022
32093,Mid-Hudson,Putnam,81567,73416,05/15/2022
32094,New York City,Queens,2166710,1951975,05/15/2022
32095,Capital Region,Rensselaer,117459,109127,05/15/2022
32096,New York City,Richmond,384938,353076,05/15/2022
32097,Mid-Hudson,Rockland,228685,206435,05/15/2022
32098,Capital Region,Saratoga,184925,173146,05/15/2022
32099,Capital Region,Schenectady,133773,124078,05/15/2022
32100,Mohawk Valley,Schoharie,19232,18235,05/15/2022
32101,Southern Tier,Schuyler,11127,10329,05/15/2022
32102,Finger Lakes,Seneca,19333,18151,05/15/2022
32103,North Country,St. Lawrence,73122,68434,05/15/2022
32104,Southern Tier,Steuben,55342,52096,05/15/2022
32105,Long Island,Suffolk,1218154,1110478,05/15/2022
32106,Mid-Hudson,Sullivan,50231,45692,05/15/2022
32107,Southern Tier,Tioga,25351,23985,05/15/2022
32108,Southern Tier,Tompkins,84812,77482,05/15/2022
32109,Mid-Hudson,Ulster,145773,133833,05/15/2022
32110,Capital Region,Warren,51580,48572,05/15/2022
32111,Capital Region,Washington,41406,39301,05/15/2022
32112,Finger Lakes,Wayne,64572,60976,05/15/2022
32113,Mid-Hudson,Westchester,861157,776617,05/15/2022
32114,Finger Lakes,Wyoming,23059,21806,05/15/2022
32115,Finger Lakes,Yates,14531,13565,05/15/2022
32116,Capital Region,Albany,249595,228211,05/16/2022
32117,Western New York,Allegany,23276,21760,05/16/2022
32118,New York City,Bronx,1195662,1063780,05/16/2022
32119,Southern Tier,Broome,133583,124668,05/16/2022
32120,Western New York,Cattaraugus,43564,40444,05/16/2022
32121,Central New York,Cayuga,49348,46191,05/16/2022
32122,Western New York,Chautauqua,80844,74418,05/16/2022
32123,Southern Tier,Chemung,48736,45873,05/16/2022
32124,Southern Tier,Chenango,31010,29229,05/16/2022
32125,North Country,Clinton,58482,55100,05/16/2022
32126,Capital Region,Columbia,45396,41543,05/16/2022
32127,Central New York,Cortland,29404,27808,05/16/2022
32128,Southern Tier,Delaware,26225,24399,05/16/2022
32129,Mid-Hudson,Dutchess,226247,204848,05/16/2022
32130,Western New York,Erie,703539,654682,05/16/2022
32131,North Country,Essex,27511,25709,05/16/2022
32132,North Country,Franklin,30867,28907,05/16/2022
32133,Mohawk Valley,Fulton,29784,28031,05/16/2022
32134,Finger Lakes,Genesee,37339,35282,05/16/2022
32135,Capital Region,Greene,31906,29150,05/16/2022
32136,North Country,Hamilton,3506,3257,05/16/2022
32137,Mohawk Valley,Herkimer,36538,34332,05/16/2022
32138,North Country,Jefferson,74645,62594,05/16/2022
32139,New York City,Kings,2047005,1844338,05/16/2022
32140,North Country,Lewis,14367,13695,05/16/2022
32141,Finger Lakes,Livingston,40015,37924,05/16/2022
32142,Central New York,Madison,53891,50477,05/16/2022
32143,Finger Lakes,Monroe,573952,535907,05/16/2022
32144,Mohawk Valley,Montgomery,34933,32976,05/16/2022
32145,Long Island,Nassau,1229946,1122290,05/16/2022
32146,New York City,New York,1588922,1370901,05/16/2022
32147,Western New York,Niagara,148488,140080,05/16/2022
32148,Mohawk Valley,Oneida,153860,143232,05/16/2022
32149,Central New York,Onondaga,362221,333986,05/16/2022
32150,Finger Lakes,Ontario,83956,79060,05/16/2022
32151,Mid-Hudson,Orange,259144,236535,05/16/2022
32152,Finger Lakes,Orleans,24161,22762,05/16/2022
32153,Central New York,Oswego,78345,73877,05/16/2022
32154,Mohawk Valley,Otsego,39881,37446,05/16/2022
32155,Mid-Hudson,Putnam,81573,73429,05/16/2022
32156,New York City,Queens,2167013,1952222,05/16/2022
32157,Capital Region,Rensselaer,117467,109136,05/16/2022
32158,New York City,Richmond,384988,353119,05/16/2022
32159,Mid-Hudson,Rockland,228716,206459,05/16/2022
32160,Capital Region,Saratoga,184936,173161,05/16/2022
32161,Capital Region,Schenectady,133793,124091,05/16/2022
32162,Mohawk Valley,Schoharie,19232,18235,05/16/2022
32163,Southern Tier,Schuyler,11127,10329,05/16/2022
32164,Finger Lakes,Seneca,19337,18152,05/16/2022
32165,North Country,St. Lawrence,73131,68440,05/16/2022
32166,Southern Tier,Steuben,55344,52098,05/16/2022
32167,Long Island,Suffolk,1218303,1110635,05/16/2022
32168,Mid-Hudson,Sullivan,50247,45705,05/16/2022
32169,Southern Tier,Tioga,25354,23987,05/16/2022
32170,Southern Tier,Tompkins,84837,77508,05/16/2022
32171,Mid-Hudson,Ulster,145785,133847,05/16/2022
32172,Capital Region,Warren,51583,48574,05/16/2022
32173,Capital Region,Washington,41407,39303,05/16/2022
32174,Finger Lakes,Wayne,64575,60982,05/16/2022
32175,Mid-Hudson,Westchester,861282,776724,05/16/2022
32176,Finger Lakes,Wyoming,23061,21807,05/16/2022
32177,Finger Lakes,Yates,14531,13566,05/16/2022
32178,Capital Region,Albany,249631,228244,05/17/2022
32179,Western New York,Allegany,23281,21763,05/17/2022
32180,New York City,Bronx,1195979,1063992,05/17/2022
32181,Southern Tier,Broome,133604,124690,05/17/2022
32182,Western New York,Cattaraugus,43566,40447,05/17/2022
32183,Central New York,Cayuga,49353,46197,05/17/2022
32184,Western New York,Chautauqua,80850,74433,05/17/2022
32185,Southern Tier,Chemung,48739,45880,05/17/2022
32186,Southern Tier,Chenango,31013,29232,05/17/2022
32187,North Country,Clinton,58490,55105,05/17/2022
32188,Capital Region,Columbia,45401,41548,05/17/2022
32189,Central New York,Cortland,29404,27813,05/17/2022
32190,Southern Tier,Delaware,26228,24403,05/17/2022
32191,Mid-Hudson,Dutchess,226282,204880,05/17/2022
32192,Western New York,Erie,703612,654762,05/17/2022
32193,North Country,Essex,27513,25709,05/17/2022
32194,North Country,Franklin,30873,28909,05/17/2022
32195,Mohawk Valley,Fulton,29792,28032,05/17/2022
32196,Finger Lakes,Genesee,37343,35288,05/17/2022
32197,Capital Region,Greene,31913,29156,05/17/2022
32198,North Country,Hamilton,3507,3257,05/17/2022
32199,Mohawk Valley,Herkimer,36541,34334,05/17/2022
32200,North Country,Jefferson,74653,62604,05/17/2022
32201,New York City,Kings,2047410,1844653,05/17/2022
32202,North Country,Lewis,14367,13696,05/17/2022
32203,Finger Lakes,Livingston,40022,37928,05/17/2022
32204,Central New York,Madison,53896,50481,05/17/2022
32205,Finger Lakes,Monroe,574029,535977,05/17/2022
32206,Mohawk Valley,Montgomery,34933,32980,05/17/2022
32207,Long Island,Nassau,1230126,1122446,05/17/2022
32208,New York City,New York,1589438,1371242,05/17/2022
32209,Western New York,Niagara,148501,140099,05/17/2022
32210,Mohawk Valley,Oneida,153873,143245,05/17/2022
32211,Central New York,Onondaga,362270,334036,05/17/2022
32212,Finger Lakes,Ontario,83966,79066,05/17/2022
32213,Mid-Hudson,Orange,259177,236573,05/17/2022
32214,Finger Lakes,Orleans,24164,22762,05/17/2022
32215,Central New York,Oswego,78364,73889,05/17/2022
32216,Mohawk Valley,Otsego,39887,37450,05/17/2022
32217,Mid-Hudson,Putnam,81582,73439,05/17/2022
32218,New York City,Queens,2167374,1952500,05/17/2022
32219,Capital Region,Rensselaer,117484,109145,05/17/2022
32220,New York City,Richmond,385051,353199,05/17/2022
32221,Mid-Hudson,Rockland,228751,206498,05/17/2022
32222,Capital Region,Saratoga,184957,173178,05/17/2022
32223,Capital Region,Schenectady,133818,124103,05/17/2022
32224,Mohawk Valley,Schoharie,19233,18236,05/17/2022
32225,Southern Tier,Schuyler,11128,10329,05/17/2022
32226,Finger Lakes,Seneca,19340,18156,05/17/2022
32227,North Country,St. Lawrence,73136,68444,05/17/2022
32228,Southern Tier,Steuben,55347,52103,05/17/2022
32229,Long Island,Suffolk,1218514,1110810,05/17/2022
32230,Mid-Hudson,Sullivan,50267,45726,05/17/2022
32231,Southern Tier,Tioga,25363,23990,05/17/2022
32232,Southern Tier,Tompkins,84861,77537,05/17/2022
32233,Mid-Hudson,Ulster,145807,133867,05/17/2022
32234,Capital Region,Warren,51593,48580,05/17/2022
32235,Capital Region,Washington,41411,39305,05/17/2022
32236,Finger Lakes,Wayne,64582,60992,05/17/2022
32237,Mid-Hudson,Westchester,861437,776841,05/17/2022
32238,Finger Lakes,Wyoming,23065,21815,05/17/2022
32239,Finger Lakes,Yates,14535,13574,05/17/2022
32240,Capital Region,Albany,249672,228279,05/18/2022
32241,Western New York,Allegany,23282,21764,05/18/2022
32242,New York City,Bronx,1196265,1064225,05/18/2022
32243,Southern Tier,Broome,133624,124700,05/18/2022
32244,Western New York,Cattaraugus,43572,40452,05/18/2022
32245,Central New York,Cayuga,49357,46207,05/18/2022
32246,Western New York,Chautauqua,80852,74451,05/18/2022
32247,Southern Tier,Chemung,48746,45890,05/18/2022
32248,Southern Tier,Chenango,31016,29236,05/18/2022
32249,North Country,Clinton,58499,55108,05/18/2022
32250,Capital Region,Columbia,45409,41552,05/18/2022
32251,Central New York,Cortland,29408,27814,05/18/2022
32252,Southern Tier,Delaware,26234,24404,05/18/2022
32253,Mid-Hudson,Dutchess,226318,204919,05/18/2022
32254,Western New York,Erie,703712,654846,05/18/2022
32255,North Country,Essex,27517,25711,05/18/2022
32256,North Country,Franklin,30876,28912,05/18/2022
32257,Mohawk Valley,Fulton,29794,28036,05/18/2022
32258,Finger Lakes,Genesee,37347,35292,05/18/2022
32259,Capital Region,Greene,31918,29164,05/18/2022
32260,North Country,Hamilton,3507,3257,05/18/2022
32261,Mohawk Valley,Herkimer,36545,34337,05/18/2022
32262,North Country,Jefferson,74657,62623,05/18/2022
32263,New York City,Kings,2047824,1844967,05/18/2022
32264,North Country,Lewis,14368,13696,05/18/2022
32265,Finger Lakes,Livingston,40026,37933,05/18/2022
32266,Central New York,Madison,53898,50484,05/18/2022
32267,Finger Lakes,Monroe,574104,536048,05/18/2022
32268,Mohawk Valley,Montgomery,34935,32984,05/18/2022
32269,Long Island,Nassau,1230373,1122716,05/18/2022
32270,New York City,New York,1589801,1371529,05/18/2022
32271,Western New York,Niagara,148519,140116,05/18/2022
32272,Mohawk Valley,Oneida,153896,143255,05/18/2022
32273,Central New York,Onondaga,362321,334081,05/18/2022
32274,Finger Lakes,Ontario,83975,79076,05/18/2022
32275,Mid-Hudson,Orange,259216,236615,05/18/2022
32276,Finger Lakes,Orleans,24165,22763,05/18/2022
32277,Central New York,Oswego,78372,73899,05/18/2022
32278,Mohawk Valley,Otsego,39894,37456,05/18/2022
32279,Mid-Hudson,Putnam,81593,73452,05/18/2022
32280,New York City,Queens,2167725,1952788,05/18/2022
32281,Capital Region,Rensselaer,117502,109163,05/18/2022
32282,New York City,Richmond,385123,353255,05/18/2022
32283,Mid-Hudson,Rockland,228795,206543,05/18/2022
32284,Capital Region,Saratoga,184982,173200,05/18/2022
32285,Capital Region,Schenectady,133843,124124,05/18/2022
32286,Mohawk Valley,Schoharie,19233,18237,05/18/2022
32287,Southern Tier,Schuyler,11128,10331,05/18/2022
32288,Finger Lakes,Seneca,19342,18157,05/18/2022
32289,North Country,St. Lawrence,73144,68456,05/18/2022
32290,Southern Tier,Steuben,55354,52108,05/18/2022
32291,Long Island,Suffolk,1218727,1110952,05/18/2022
32292,Mid-Hudson,Sullivan,50276,45730,05/18/2022
32293,Southern Tier,Tioga,25368,23994,05/18/2022
32294,Southern Tier,Tompkins,84893,77564,05/18/2022
32295,Mid-Hudson,Ulster,145827,133888,05/18/2022
32296,Capital Region,Warren,51595,48586,05/18/2022
32297,Capital Region,Washington,41417,39308,05/18/2022
32298,Finger Lakes,Wayne,64588,61004,05/18/2022
32299,Mid-Hudson,Westchester,861602,776992,05/18/2022
32300,Finger Lakes,Wyoming,23066,21815,05/18/2022
32301,Finger Lakes,Yates,14535,13577,05/18/2022
32302,Capital Region,Albany,249707,228305,05/19/2022
32303,Western New York,Allegany,23284,21767,05/19/2022
32304,New York City,Bronx,1196699,1064510,05/19/2022
32305,Southern Tier,Broome,133648,124714,05/19/2022
32306,Western New York,Cattaraugus,43574,40464,05/19/2022
32307,Central New York,Cayuga,49368,46210,05/19/2022
32308,Western New York,Chautauqua,80864,74468,05/19/2022
32309,Southern Tier,Chemung,48755,45892,05/19/2022
32310,Southern Tier,Chenango,31019,29240,05/19/2022
32311,North Country,Clinton,58507,55111,05/19/2022
32312,Capital Region,Columbia,45413,41567,05/19/2022
32313,Central New York,Cortland,29409,27815,05/19/2022
32314,Southern Tier,Delaware,26239,24407,05/19/2022
32315,Mid-Hudson,Dutchess,226354,204963,05/19/2022
32316,Western New York,Erie,703788,654919,05/19/2022
32317,North Country,Essex,27522,25716,05/19/2022
32318,North Country,Franklin,30879,28914,05/19/2022
32319,Mohawk Valley,Fulton,29796,28042,05/19/2022
32320,Finger Lakes,Genesee,37348,35292,05/19/2022
32321,Capital Region,Greene,31922,29167,05/19/2022
32322,North Country,Hamilton,3510,3260,05/19/2022
32323,Mohawk Valley,Herkimer,36548,34341,05/19/2022
32324,North Country,Jefferson,74668,62627,05/19/2022
32325,New York City,Kings,2048262,1845331,05/19/2022
32326,North Country,Lewis,14368,13696,05/19/2022
32327,Finger Lakes,Livingston,40030,37938,05/19/2022
32328,Central New York,Madison,53901,50487,05/19/2022
32329,Finger Lakes,Monroe,574168,536145,05/19/2022
32330,Mohawk Valley,Montgomery,34938,32996,05/19/2022
32331,Long Island,Nassau,1230636,1122947,05/19/2022
32332,New York City,New York,1590268,1371828,05/19/2022
32333,Western New York,Niagara,148531,140145,05/19/2022
32334,Mohawk Valley,Oneida,153921,143284,05/19/2022
32335,Central New York,Onondaga,362362,334124,05/19/2022
32336,Finger Lakes,Ontario,83982,79085,05/19/2022
32337,Mid-Hudson,Orange,259280,236670,05/19/2022
32338,Finger Lakes,Orleans,24167,22763,05/19/2022
32339,Central New York,Oswego,78389,73906,05/19/2022
32340,Mohawk Valley,Otsego,39903,37461,05/19/2022
32341,Mid-Hudson,Putnam,81606,73467,05/19/2022
32342,New York City,Queens,2168160,1953070,05/19/2022
32343,Capital Region,Rensselaer,117519,109174,05/19/2022
32344,New York City,Richmond,385171,353299,05/19/2022
32345,Mid-Hudson,Rockland,228843,206579,05/19/2022
32346,Capital Region,Saratoga,184997,173212,05/19/2022
32347,Capital Region,Schenectady,133864,124136,05/19/2022
32348,Mohawk Valley,Schoharie,19236,18239,05/19/2022
32349,Southern Tier,Schuyler,11129,10332,05/19/2022
32350,Finger Lakes,Seneca,19344,18159,05/19/2022
32351,North Country,St. Lawrence,73155,68470,05/19/2022
32352,Southern Tier,Steuben,55357,52111,05/19/2022
32353,Long Island,Suffolk,1218995,1111111,05/19/2022
32354,Mid-Hudson,Sullivan,50280,45742,05/19/2022
32355,Southern Tier,Tioga,25369,23998,05/19/2022
32356,Southern Tier,Tompkins,84937,77609,05/19/2022
32357,Mid-Hudson,Ulster,145848,133918,05/19/2022
32358,Capital Region,Warren,51604,48592,05/19/2022
32359,Capital Region,Washington,41418,39314,05/19/2022
32360,Finger Lakes,Wayne,64597,61014,05/19/2022
32361,Mid-Hudson,Westchester,861768,777139,05/19/2022
32362,Finger Lakes,Wyoming,23067,21820,05/19/2022
32363,Finger Lakes,Yates,14536,13582,05/19/2022
32364,Capital Region,Albany,249732,228343,05/20/2022
32365,Western New York,Allegany,23288,21773,05/20/2022
32366,New York City,Bronx,1196976,1064793,05/20/2022
32367,Southern Tier,Broome,133690,124749,05/20/2022
32368,Western New York,Cattaraugus,43579,40471,05/20/2022
32369,Central New York,Cayuga,49377,46215,05/20/2022
32370,Western New York,Chautauqua,80871,74480,05/20/2022
32371,Southern Tier,Chemung,48764,45904,05/20/2022
32372,Southern Tier,Chenango,31023,29243,05/20/2022
32373,North Country,Clinton,58514,55116,05/20/2022
32374,Capital Region,Columbia,45420,41575,05/20/2022
32375,Central New York,Cortland,29414,27816,05/20/2022
32376,Southern Tier,Delaware,26241,24410,05/20/2022
32377,Mid-Hudson,Dutchess,226395,205004,05/20/2022
32378,Western New York,Erie,703860,655004,05/20/2022
32379,North Country,Essex,27527,25719,05/20/2022
32380,North Country,Franklin,30882,28915,05/20/2022
32381,Mohawk Valley,Fulton,29798,28045,05/20/2022
32382,Finger Lakes,Genesee,37353,35297,05/20/2022
32383,Capital Region,Greene,31925,29171,05/20/2022
32384,North Country,Hamilton,3510,3260,05/20/2022
32385,Mohawk Valley,Herkimer,36554,34344,05/20/2022
32386,North Country,Jefferson,74675,62629,05/20/2022
32387,New York City,Kings,2048651,1845621,05/20/2022
32388,North Country,Lewis,14372,13697,05/20/2022
32389,Finger Lakes,Livingston,40033,37945,05/20/2022
32390,Central New York,Madison,53903,50488,05/20/2022
32391,Finger Lakes,Monroe,574233,536220,05/20/2022
32392,Mohawk Valley,Montgomery,34941,32997,05/20/2022
32393,Long Island,Nassau,1230883,1123148,05/20/2022
32394,New York City,New York,1590597,1372099,05/20/2022
32395,Western New York,Niagara,148541,140159,05/20/2022
32396,Mohawk Valley,Oneida,153946,143310,05/20/2022
32397,Central New York,Onondaga,362411,334171,05/20/2022
32398,Finger Lakes,Ontario,83994,79098,05/20/2022
32399,Mid-Hudson,Orange,259314,236704,05/20/2022
32400,Finger Lakes,Orleans,24168,22765,05/20/2022
32401,Central New York,Oswego,78393,73919,05/20/2022
32402,Mohawk Valley,Otsego,39906,37464,05/20/2022
32403,Mid-Hudson,Putnam,81623,73478,05/20/2022
32404,New York City,Queens,2168490,1953370,05/20/2022
32405,Capital Region,Rensselaer,117530,109197,05/20/2022
32406,New York City,Richmond,385215,353338,05/20/2022
32407,Mid-Hudson,Rockland,228910,206628,05/20/2022
32408,Capital Region,Saratoga,185023,173234,05/20/2022
32409,Capital Region,Schenectady,133878,124152,05/20/2022
32410,Mohawk Valley,Schoharie,19237,18239,05/20/2022
32411,Southern Tier,Schuyler,11129,10333,05/20/2022
32412,Finger Lakes,Seneca,19346,18161,05/20/2022
32413,North Country,St. Lawrence,73169,68483,05/20/2022
32414,Southern Tier,Steuben,55363,52116,05/20/2022
32415,Long Island,Suffolk,1219177,1111288,05/20/2022
32416,Mid-Hudson,Sullivan,50299,45756,05/20/2022
32417,Southern Tier,Tioga,25372,24000,05/20/2022
32418,Southern Tier,Tompkins,84973,77639,05/20/2022
32419,Mid-Hudson,Ulster,145867,133943,05/20/2022
32420,Capital Region,Warren,51607,48594,05/20/2022
32421,Capital Region,Washington,41420,39319,05/20/2022
32422,Finger Lakes,Wayne,64600,61018,05/20/2022
32423,Mid-Hudson,Westchester,861907,777294,05/20/2022
32424,Finger Lakes,Wyoming,23069,21827,05/20/2022
32425,Finger Lakes,Yates,14536,13584,05/20/2022
32426,Capital Region,Albany,249753,228360,05/21/2022
32427,Western New York,Allegany,23292,21775,05/21/2022
32428,New York City,Bronx,1197111,1064904,05/21/2022
32429,Southern Tier,Broome,133702,124762,05/21/2022
32430,Western New York,Cattaraugus,43586,40475,05/21/2022
32431,Central New York,Cayuga,49378,46215,05/21/2022
32432,Western New York,Chautauqua,80881,74504,05/21/2022
32433,Southern Tier,Chemung,48767,45909,05/21/2022
32434,Southern Tier,Chenango,31025,29247,05/21/2022
32435,North Country,Clinton,58516,55117,05/21/2022
32436,Capital Region,Columbia,45423,41576,05/21/2022
32437,Central New York,Cortland,29418,27821,05/21/2022
32438,Southern Tier,Delaware,26250,24415,05/21/2022
32439,Mid-Hudson,Dutchess,226412,205029,05/21/2022
32440,Western New York,Erie,703950,655084,05/21/2022
32441,North Country,Essex,27529,25719,05/21/2022
32442,North Country,Franklin,30882,28916,05/21/2022
32443,Mohawk Valley,Fulton,29802,28052,05/21/2022
32444,Finger Lakes,Genesee,37355,35299,05/21/2022
32445,Capital Region,Greene,31927,29173,05/21/2022
32446,North Country,Hamilton,3510,3260,05/21/2022
32447,Mohawk Valley,Herkimer,36556,34345,05/21/2022
32448,North Country,Jefferson,74681,62634,05/21/2022
32449,New York City,Kings,2048917,1845876,05/21/2022
32450,North Country,Lewis,14372,13698,05/21/2022
32451,Finger Lakes,Livingston,40036,37947,05/21/2022
32452,Central New York,Madison,53913,50493,05/21/2022
32453,Finger Lakes,Monroe,574275,536281,05/21/2022
32454,Mohawk Valley,Montgomery,34942,33000,05/21/2022
32455,Long Island,Nassau,1231085,1123297,05/21/2022
32456,New York City,New York,1590831,1372222,05/21/2022
32457,Western New York,Niagara,148563,140171,05/21/2022
32458,Mohawk Valley,Oneida,153959,143320,05/21/2022
32459,Central New York,Onondaga,362438,334202,05/21/2022
32460,Finger Lakes,Ontario,84004,79107,05/21/2022
32461,Mid-Hudson,Orange,259345,236737,05/21/2022
32462,Finger Lakes,Orleans,24173,22767,05/21/2022
32463,Central New York,Oswego,78397,73923,05/21/2022
32464,Mohawk Valley,Otsego,39909,37465,05/21/2022
32465,Mid-Hudson,Putnam,81631,73488,05/21/2022
32466,New York City,Queens,2168836,1953661,05/21/2022
32467,Capital Region,Rensselaer,117540,109202,05/21/2022
32468,New York City,Richmond,385246,353364,05/21/2022
32469,Mid-Hudson,Rockland,228937,206654,05/21/2022
32470,Capital Region,Saratoga,185045,173250,05/21/2022
32471,Capital Region,Schenectady,133883,124162,05/21/2022
32472,Mohawk Valley,Schoharie,19241,18241,05/21/2022
32473,Southern Tier,Schuyler,11129,10333,05/21/2022
32474,Finger Lakes,Seneca,19346,18162,05/21/2022
32475,North Country,St. Lawrence,73176,68491,05/21/2022
32476,Southern Tier,Steuben,55373,52119,05/21/2022
32477,Long Island,Suffolk,1219312,1111415,05/21/2022
32478,Mid-Hudson,Sullivan,50301,45758,05/21/2022
32479,Southern Tier,Tioga,25374,24003,05/21/2022
32480,Southern Tier,Tompkins,84983,77647,05/21/2022
32481,Mid-Hudson,Ulster,145877,133961,05/21/2022
32482,Capital Region,Warren,51611,48599,05/21/2022
32483,Capital Region,Washington,41423,39321,05/21/2022
32484,Finger Lakes,Wayne,64604,61023,05/21/2022
32485,Mid-Hudson,Westchester,862003,777409,05/21/2022
32486,Finger Lakes,Wyoming,23072,21828,05/21/2022
32487,Finger Lakes,Yates,14536,13585,05/21/2022
32488,Capital Region,Albany,249760,228371,05/22/2022
32489,Western New York,Allegany,23293,21776,05/22/2022
32490,New York City,Bronx,1197186,1064957,05/22/2022
32491,Southern Tier,Broome,133715,124769,05/22/2022
32492,Western New York,Cattaraugus,43590,40475,05/22/2022
32493,Central New York,Cayuga,49378,46215,05/22/2022
32494,Western New York,Chautauqua,80884,74515,05/22/2022
32495,Southern Tier,Chemung,48768,45916,05/22/2022
32496,Southern Tier,Chenango,31029,29248,05/22/2022
32497,North Country,Clinton,58517,55118,05/22/2022
32498,Capital Region,Columbia,45424,41578,05/22/2022
32499,Central New York,Cortland,29418,27823,05/22/2022
32500,Southern Tier,Delaware,26251,24415,05/22/2022
32501,Mid-Hudson,Dutchess,226421,205040,05/22/2022
32502,Western New York,Erie,703987,655135,05/22/2022
32503,North Country,Essex,27530,25719,05/22/2022
32504,North Country,Franklin,30882,28916,05/22/2022
32505,Mohawk Valley,Fulton,29803,28054,05/22/2022
32506,Finger Lakes,Genesee,37355,35300,05/22/2022
32507,Capital Region,Greene,31930,29175,05/22/2022
32508,North Country,Hamilton,3510,3260,05/22/2022
32509,Mohawk Valley,Herkimer,36557,34345,05/22/2022
32510,North Country,Jefferson,74682,62635,05/22/2022
32511,New York City,Kings,2049089,1846008,05/22/2022
32512,North Country,Lewis,14372,13698,05/22/2022
32513,Finger Lakes,Livingston,40039,37947,05/22/2022
32514,Central New York,Madison,53914,50494,05/22/2022
32515,Finger Lakes,Monroe,574302,536313,05/22/2022
32516,Mohawk Valley,Montgomery,34944,33000,05/22/2022
32517,Long Island,Nassau,1231219,1123394,05/22/2022
32518,New York City,New York,1591007,1372311,05/22/2022
32519,Western New York,Niagara,148575,140186,05/22/2022
32520,Mohawk Valley,Oneida,153964,143326,05/22/2022
32521,Central New York,Onondaga,362451,334212,05/22/2022
32522,Finger Lakes,Ontario,84009,79114,05/22/2022
32523,Mid-Hudson,Orange,259366,236758,05/22/2022
32524,Finger Lakes,Orleans,24174,22770,05/22/2022
32525,Central New York,Oswego,78400,73923,05/22/2022
32526,Mohawk Valley,Otsego,39911,37465,05/22/2022
32527,Mid-Hudson,Putnam,81640,73491,05/22/2022
32528,New York City,Queens,2169019,1953781,05/22/2022
32529,Capital Region,Rensselaer,117545,109210,05/22/2022
32530,New York City,Richmond,385266,353386,05/22/2022
32531,Mid-Hudson,Rockland,228960,206671,05/22/2022
32532,Capital Region,Saratoga,185050,173262,05/22/2022
32533,Capital Region,Schenectady,133887,124167,05/22/2022
32534,Mohawk Valley,Schoharie,19241,18241,05/22/2022
32535,Southern Tier,Schuyler,11129,10333,05/22/2022
32536,Finger Lakes,Seneca,19346,18162,05/22/2022
32537,North Country,St. Lawrence,73178,68492,05/22/2022
32538,Southern Tier,Steuben,55379,52124,05/22/2022
32539,Long Island,Suffolk,1219411,1111510,05/22/2022
32540,Mid-Hudson,Sullivan,50305,45764,05/22/2022
32541,Southern Tier,Tioga,25376,24004,05/22/2022
32542,Southern Tier,Tompkins,84986,77651,05/22/2022
32543,Mid-Hudson,Ulster,145882,133969,05/22/2022
32544,Capital Region,Warren,51612,48601,05/22/2022
32545,Capital Region,Washington,41423,39322,05/22/2022
32546,Finger Lakes,Wayne,64606,61025,05/22/2022
32547,Mid-Hudson,Westchester,862035,777461,05/22/2022
32548,Finger Lakes,Wyoming,23072,21828,05/22/2022
32549,Finger Lakes,Yates,14538,13587,05/22/2022
32550,Capital Region,Albany,249805,228395,05/23/2022
32551,Western New York,Allegany,23294,21777,05/23/2022
32552,New York City,Bronx,1197467,1065158,05/23/2022
32553,Southern Tier,Broome,133743,124791,05/23/2022
32554,Western New York,Cattaraugus,43592,40477,05/23/2022
32555,Central New York,Cayuga,49380,46217,05/23/2022
32556,Western New York,Chautauqua,80889,74518,05/23/2022
32557,Southern Tier,Chemung,48768,45917,05/23/2022
32558,Southern Tier,Chenango,31029,29248,05/23/2022
32559,North Country,Clinton,58524,55122,05/23/2022
32560,Capital Region,Columbia,45428,41581,05/23/2022
