,Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
3568,03/16/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,100,0,100,POINT (-75.22502 40.189842)
3569,10/12/2021,Millcreek Manor Pharmacy,5535 Peach St,,,Erie,Pennsylvania,16509,Erie,1170,420,100,1690,POINT (-80.093535 42.073055)
3570,03/03/2021,Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,,,Newtown,Pennsylvania,18940,Bucks,0,100,0,100,POINT (-74.920435 40.229428)
3571,10/08/2021,AHN FORBES HOSPITAL,PHARMACY,,2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,1170,0,0,1170,
3572,10/08/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,1170,140,0,1310,POINT (-74.833322 40.13716)
3573,10/12/2021,Vybe Bensalem,3626 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,840,0,840,POINT (-74.963381 40.126209)
3574,10/08/2021,GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,,,WEST GROVE,PA,19390,Chester,0,0,100,100,POINT (-75.875122 39.824105)
3575,10/08/2021,Prescription Center-Cherry Street,329 Cherry Street,Suite 1A,,Scranton,Pennsylvania,18505,Lackawanna,0,0,300,300,POINT (-75.67507 41.394068)
3576,10/15/2021,Lansdale Hospital,100 Medical Campus Drive,,,Lansdale,Pennsylvania,19446,Montgomery,1170,0,0,1170,POINT (-75.271523 40.2512)
3577,10/12/2021,Wellspan Gettysburg Hospital,PHARMACY,,147 GETTYS STREET,GETTYSBURG,PENNSYLVANIA,17325,Adams,1170,0,0,1170,
3578,10/16/2021,Exton Pharmacy at Marchood,1 Marchood Rd,,,Exton,Pennsylvania,19341,Chester,0,0,200,200,POINT (-75.639435 40.04787)
3579,02/26/2021,M Nazeeri MD PC,1023 Poplar Street,,,Lebanon,Pennsylvania,17042,Lebanon,0,200,0,200,POINT (-76.426967 40.330669)
3580,10/15/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,100,100,POINT (-78.434729 40.423021)
3581,10/08/2021,Grane Supply Inc West Chester,550 E Union St,Ste. B,,West Chester,Pennsylvania,19382,Chester,1170,0,0,1170,POINT (-75.593765 39.960867)
3582,10/14/2021,Adagio Health-Mobile Unit,3292 State Route 257,,,Seneca,Pennsylvania,16346,Venango,1170,0,0,1170,POINT (-79.703532 41.381847)
3583,10/13/2021,LaCons Pharmacy,1336 Powell Street,,,Norristown,Pennsylvania,19401,Montgomery,0,0,100,100,POINT (-75.336115 40.12397)
3584,10/13/2021,The Hometown Pharmacy-Grove City,49 Pine Grove Sq,,,Grove City,Pennsylvania,16127,Mercer,0,0,100,100,POINT (-80.111412 41.167134)
3585,10/12/2021,Tri-County Pediatrics Southampton,729 Grove Ave,Ste 1,,Southampton,Pennsylvania,18966,Bucks,1170,0,0,1170,POINT (-75.045071 40.175966)
3586,03/30/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,300,0,300,POINT (-75.22502 40.189842)
3587,10/18/2021,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,,,WEST LAWN,PA,19609,Berks,0,420,100,520,POINT (-76.000781 40.342179)
3588,10/16/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,0,0,200,200,POINT (-77.918776 40.813498)
3589,10/11/2021,Evergreen Pharmacy II Inc,702 Dekalb Pike,,,Blue Bell,Pennsylvania,19422,Montgomery,1170,280,0,1450,POINT (-75.287013 40.170082)
3590,10/08/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,0,0,300,300,POINT (-76.720535 39.946668)
3591,10/15/2021,VDI-Curtis Pharmacy-Claysville,305 Main St,,,Claysville,Pennsylvania,15323,Washington,0,140,0,140,POINT (-80.410033 40.117935)
3592,05/21/2021,Margiotti and Kroll Pediatrics Newtown,671 Newtown-Yardley Rd,,,Newtown,Pennsylvania,18940,Bucks,1170,0,0,1170,POINT (-74.920435 40.229428)
3593,10/15/2021,PhysicianCare P.C. Towanda,71 Hospital Drive,,,Towanda,Pennsylvania,18848,Bradford,0,700,0,700,POINT (-76.448978 41.783592)
3594,10/08/2021,Norristown Hlth Cntr-Montgom Cnty,1430 DeKalb Street,,2nd Floor,Norristown,Pennsylvania,19404,Montgomery,0,560,500,1060,POINT (-75.332915 40.123731)
3595,10/16/2021,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,,,READING,PA,19608,Berks,0,0,100,100,POINT (-75.999988 40.315464)
3596,08/26/2021,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,1170,0,0,1170,
3597,08/26/2021,SCI-Houtzdale,PO Box 1000,,209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,280,0,280,
3598,08/23/2021,Select Spec Hosp Laurel Highlnds,One Mellon Way,,3 rd Floor,Latrobe,Pennsylvania,15650,Westmoreland,0,140,0,140,
3599,08/23/2021,Plundo Medical Associates,518 Pellis Road,,,Greensburg,Pennsylvania,15601,Westmoreland,0,140,0,140,POINT (-79.521942 40.294034)
3600,08/27/2021,Allied Services Pharmacy,100 Abington Executive Park,,,Clarks Summit,Pennsylvania,18411,Lackawanna,0,140,0,140,POINT (-75.712061 41.478001)
3601,08/23/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,140,0,140,POINT (-79.735949 39.902346)
3602,03/05/2022,AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,,,ELIZABETHTOWN,PA,17022,Lancaster,0,100,0,100,POINT (-76.589655 40.139887)
3603,08/20/2021,WILSONS PHARMACY,4101 PENN AVE,,,Pittsburgh,Pennsylvania,15224,Allegheny,0,700,0,700,POINT (-79.955101 40.46569)
3604,04/13/2021,Curtis Pharmacy-Connellsville,802 Vanderbilt Rd,,,Connellsville,Pennsylvania,15425,Fayette,0,300,0,300,POINT (-79.603284 40.018754)
3605,08/26/2021,DVCH Norristwn Regi Hlth Cntr,1401 DeKalb St,,,Norristown,Pennsylvania,19401,Montgomery,0,100,0,100,POINT (-75.333335 40.123435)
3606,01/25/2021,Curtis Pharmacy-Connellsville,802 Vanderbilt Rd,,,Connellsville,Pennsylvania,15425,Fayette,0,200,0,200,POINT (-79.603284 40.018754)
3607,08/26/2021,Erics RX Shoppe,810 Welsh Rd,F,,Horsham,Pennsylvania,19044,Montgomery,0,1000,0,1000,POINT (-75.179165 40.178356)
3608,08/20/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,1170,0,0,1170,
3609,08/26/2021,SCI-Fayette,50 overlook drive,,,Labelle,Pennsylvania,15450,Fayette,0,280,0,280,POINT (-79.987761 39.99723)
3610,08/26/2021,SCI-Camp Hill,2500 LISBURN ROAD,,,Camp Hill,Pennsylvania,17011,Cumberland,0,280,0,280,POINT (-76.924054 40.217149)
3611,10/12/2021,Christine Meyer MD and Associates,750 W. Lincoln Highway,,,Exton,Pennsylvania,19341,Chester,0,0,100,100,POINT (-75.664406 40.021433)
3612,08/26/2021,Grane Supply Inc West Chester,550 E Union St,Ste. B,,West Chester,Pennsylvania,19382,Chester,0,200,0,200,POINT (-75.593765 39.960867)
3613,10/13/2021,Hatboro Pediatrics PC,483 E County Line Rd,,,Hatboro,Pennsylvania,19040,Montgomery,0,0,300,300,POINT (-75.081464 40.177281)
3614,10/16/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,0,100,100,POINT (-76.453422 40.036764)
3615,05/21/2021,Pennyslvania Automated Services Inc,620 Lowry Ave,,,Jeannette,Pennsylvania,15644,Westmoreland,0,0,100,100,POINT (-79.616401 40.320122)
3616,08/27/2021,Lackawanna County Prison Medical,1371 N. Washington Ave.,,,Scranton,Pennsylvania,18509,Lackawanna,0,100,0,100,POINT (-75.647634 41.42244)
3617,05/14/2021,Pennyslvania Automated Services Inc,620 Lowry Ave,,,Jeannette,Pennsylvania,15644,Westmoreland,0,0,100,100,POINT (-79.616401 40.320122)
3618,08/26/2021,SCI-Huntingdon,1100 Pike Street,,,Huntingdon,Pennsylvania,16654,Huntingdon,0,280,0,280,POINT (-78.02581 40.489004)
3619,08/26/2021,SCI-Albion,10745 Route 18,,,Albion,Pennsylvania,16475,Erie,0,280,0,280,POINT (-80.368242 41.878157)
3620,08/24/2021,VDI-Brown Pharmacy Troy,63 Canton Street,,,Troy,Pennsylvania,16947,Bradford,0,100,0,100,POINT (-76.792119 41.77575)
3621,10/12/2021,Rx Xpress Pharmacy,111 Mill Street,,Grove City,Grove City,Pennsylvania,16127,Mercer,0,140,100,240,POINT (-80.088992 41.161823)
3622,08/24/2021,FHP Pharmacy Services,550 Locust Street,,,Saint Michael,Pennsylvania,15951,Cambria,0,700,0,700,POINT (-78.756376 40.333491)
3623,08/23/2021,Family Health Associates Kenneth Rd,1689 Kenneth Road,,,York,Pennsylvania,17408,York,0,140,0,140,POINT (-76.773138 39.977559)
3624,08/23/2021,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,Pennsylvania,16801,Centre,0,100,0,100,POINT (-77.801278 40.781213)
3625,08/27/2021,PHN-Titusville Community Health,120 South Martin St,,,Titusville,Pennsylvania,16354,Crawford,0,100,0,100,POINT (-79.671599 41.625877)
3626,08/25/2021,Derry Street Pharmacy,1304 Derry St,,,Harrisburg,Pennsylvania,17104,Dauphin,0,100,0,100,POINT (-76.868574 40.263018)
3627,10/14/2021,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,,,Milton,Pennsylvania,17847,Northumberland,0,140,0,140,POINT (-76.855706 41.019034)
3628,02/09/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,100,0,100,POINT (-75.22502 40.189842)
3629,08/26/2021,SCI-Laurel Highlands,5706 Glades Pike Road,,,Somerset,Pennsylvania,15501,Somerset,0,280,0,280,POINT (-79.040912 40.002438)
3630,08/26/2021,SCI-Benner Township,301 Institution Drive,,,Bellefonte,Pennsylvania,16823,Centre,0,280,0,280,POINT (-77.780722 40.853927)
3631,02/16/2021,Curtis Pharmacy-Connellsville,802 Vanderbilt Rd,,,Connellsville,Pennsylvania,15425,Fayette,0,200,0,200,POINT (-79.603284 40.018754)
3632,08/26/2021,SCI-Forest,286 Woodland Drive,,,Marienville,Pennsylvania,16239,Forest,0,280,0,280,POINT (-79.101012 41.482167)
3633,08/23/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,2340,0,0,2340,POINT (-76.60622 40.969585)
3634,06/04/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3635,02/12/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,200,0,200,POINT (-76.758734 39.97938)
3636,07/27/2021,Perry Physicians PC,4570 Valley Rd,,,Shermans Dale,Pennsylvania,17090,Perry,0,140,0,140,
3637,01/25/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3638,07/28/2021,Family Health Associates Bonneview,810 Bonneview Road,,,York,Pennsylvania,17406,York,0,140,0,140,POINT (-76.706919 39.9842)
3639,02/09/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3640,01/13/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3641,07/21/2021,Pain Relief n Wllnss Strtegies Ctr,190 George Junior Road,,,Grove City,Pennsylvania,16127,Mercer,0,100,0,100,POINT (-80.110923 41.166224)
3642,05/21/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,0,100,100,POINT (-77.356405 41.152833)
3643,06/09/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3644,07/26/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,100,0,100,POINT (-78.434729 40.423021)
3645,07/29/2021,Brockie Pharmatech,209 N. Beaver St.,,,York,Pennsylvania,17401,York,0,140,0,140,POINT (-76.731123 39.964709)
3646,07/30/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,140,0,140,POINT (-77.356405 41.152833)
3647,03/09/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3648,07/26/2021,Spring Garden Family Practice,924 Colonial Ave,M,,York,Pennsylvania,17403,York,0,100,0,100,POINT (-76.740413 39.942162)
3649,03/17/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3650,04/09/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3651,02/23/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3652,08/02/2021,Plundo Medical Associates,518 Pellis Road,,,Greensburg,Pennsylvania,15601,Westmoreland,0,140,0,140,POINT (-79.521942 40.294034)
3653,07/30/2021,CENTERVILLE CLINICS-FAIRCHANCE,93 N Morgantown Road,,,Fairchance,Pennsylvania,15436,Fayette,0,140,0,140,POINT (-79.753512 39.826113)
3654,04/06/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3655,07/28/2021,VDI-Choice Family Pharmacy Inc,8 South Sixth St,,,Mc Sherrystown,Pennsylvania,17344,Adams,0,140,0,140,
3656,08/26/2021,SCI-Muncy,6454 Route 405 HWY,,,Muncy,Pennsylvania,17756,Lycoming,0,280,0,280,POINT (-76.817133 41.200643)
3657,01/29/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3658,04/02/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3659,01/11/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3660,01/11/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,200,0,200,POINT (-76.662289 39.774663)
3661,07/29/2021,VDI-Williams Valley Pharmacy,226 East Grand Avenue,,,Tower City,PA,17980,Schuylkill,0,140,0,140,POINT (-76.556437 40.588623)
3662,02/12/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3663,03/09/2021,Village Pharmacy at Springhouse,1121 N. Bethlehem Pike,40,,Spring House,Pennsylvania,19477,Montgomery,0,100,0,100,POINT (-75.22502 40.189842)
3664,07/29/2021,Wellspan York Hospital,1001 S .George,Pharmacy,,York,Pennsylvania,17405,York,1350,0,0,1350,POINT (-76.720535 39.946668)
3665,01/29/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3666,02/08/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,100,0,100,POINT (-76.72347 39.954412)
3667,01/25/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3668,01/15/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,200,0,200,POINT (-76.983643 39.938133)
3669,07/29/2021,VDI-Lenox Pharmacy,5879 SR 92,3,,Kingsley,Pennsylvania,18826,Susquehanna,0,140,0,140,POINT (-75.67306 41.711996)
3670,02/02/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3671,03/02/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3672,03/19/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3673,01/13/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3674,07/29/2021,Lackawanna Medical Group,201 Smallacombe Drive,100,,Scranton,Pennsylvania,18508,Lackawanna,0,140,0,140,POINT (-75.67478 41.448809)
3675,03/16/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3676,01/25/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3677,07/27/2021,Derry Street Pharmacy,1304 Derry St,,,Harrisburg,Pennsylvania,17104,Dauphin,0,140,0,140,POINT (-76.868574 40.263018)
3678,01/29/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3679,04/30/2021,FPC-Millersburg Fam Prac Center,100 South 1st St,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.962413 40.534461)
3680,02/05/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3681,07/30/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,280,0,280,POINT (-79.883134 40.293546)
3682,07/27/2021,Adagio Health-New Castle,200 South Jefferson Street,,,New Castle,Pennsylvania,16101,Lawrence,0,140,0,140,POINT (-80.347122 40.997935)
3683,03/16/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,100,0,100,POINT (-76.72347 39.954412)
3684,01/06/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3685,07/30/2021,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,Pennsylvania,19611,Berks,0,140,0,140,POINT (-75.950171 40.330642)
3686,07/27/2021,FPC Lewisburg Fam Prac Cntr,131 JPM Road,A,Suite A,Lewisburg,Pennsylvania,17837,Union,0,140,0,140,POINT (-76.891814 40.976035)
3687,02/08/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3688,07/28/2021,Family Health Associates-Apple Hill,25 Monument Rd,210,,York,Pennsylvania,17403,York,0,140,0,140,POINT (-76.716233 39.923562)
3689,07/28/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,140,0,140,POINT (-75.419824 39.857646)
3690,07/28/2021,Broad Top Area Medical Center,4133 Medical Center Drive,,P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,140,0,140,POINT (-78.133982 40.201015)
3691,07/26/2021,SCI-Rockview,1 ROCKVIEW PL,,,Bellefonte,Pennsylvania,16823,Centre,0,140,0,140,POINT (-77.776248 40.847984)
3692,07/29/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,1800,980,0,2780,POINT (-76.305328 40.046975)
3693,04/13/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3694,03/26/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3695,02/16/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,200,0,200,POINT (-76.983643 39.938133)
3696,07/29/2021,Corry Mem Hosp Rural Hlth Clinic,965 Shamrock Lane,,Rural Health Clinic,Corry,Pennsylvania,16407,Erie,0,140,0,140,POINT (-79.612891 41.935379)
3697,03/09/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3698,02/23/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3699,01/14/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,200,0,200,POINT (-76.630695 39.996212)
3700,04/07/2021,Wellspan York Hosp Comm Hlth Cntr,605 S George St,Suite 200,,York,PA,17403,York,0,0,300,300,POINT (-76.72347 39.954412)
3701,03/16/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3702,04/30/2021,VaxCare-Lycoming Internal Med Inc,1 Outlet Lane,Ste 380,,Lock Haven,Pennsylvania,17745,Clinton,0,100,0,100,POINT (-77.356405 41.152833)
3703,03/16/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3704,07/26/2021,Adagio Health-Butler,323 Sunset Drive,Ste 2,,Butler,Pennsylvania,16001,Butler,0,140,0,140,POINT (-79.916538 40.905775)
3705,07/30/2021,Centerville Clinics-Connellsville,601 South Arch Street,,,Connellsville,Pennsylvania,15425,Fayette,0,140,0,140,POINT (-79.591075 40.012724)
3706,04/16/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3707,07/30/2021,Centerville Clin Repub Med  Dental,1006 Main Street,,,Republic,Pennsylvania,15475,Fayette,0,140,0,140,POINT (-79.878077 39.962922)
3708,02/23/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3709,01/25/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3710,02/08/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3711,01/25/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3712,02/02/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.06264 42.137121)
3713,08/01/2021,Amudipes Behavioral Health,59 East Baltimore Avenue,,,Clifton Heights,Pennsylvania,19018,Delaware,0,280,0,280,POINT (-75.2955 39.929886)
3714,07/28/2021,FPC-Enola Family Practice Center,30 E SHADY LN,,,Enola,Pennsylvania,17025,Cumberland,0,140,0,140,POINT (-76.930099 40.298252)
3715,12/31/2020,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3716,02/16/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3717,01/15/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,200,0,200,POINT (-76.758734 39.97938)
3718,07/27/2021,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,,,Frenchville,Pennsylvania,16836,Clearfield,0,140,0,140,POINT (-78.218719 41.102641)
3719,07/28/2021,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,,,Lancaster,Pennsylvania,17601,Lancaster,0,140,0,140,POINT (-76.396935 40.066771)
3720,07/26/2021,SCI-Cambridge Springs,451 Fullerton Avenue,,,Cambridge Springs,Pennsylvania,16403,Crawford,0,140,0,140,POINT (-80.053699 41.796493)
3721,03/09/2021,WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,Suite C,,New Freedom,PA,17349,York,0,100,0,100,POINT (-76.662289 39.774663)
3722,03/02/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,200,0,200,POINT (-80.06264 42.137121)
3723,07/27/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,140,0,140,POINT (-79.999614 40.455241)
3724,07/29/2021,VDI-Keller and Munro Pharmacy,127 East Church St,,,Lock Haven,Pennsylvania,17745,Clinton,0,140,0,140,POINT (-77.444974 41.135987)
3725,03/09/2021,WellSpan Fam Med-East Berlin,105 Fourth Street,,,East Berlin,PA,17316,Adams,0,100,0,100,POINT (-76.983643 39.938133)
3726,07/29/2021,Medicine Shoppe Pharmacy-353,2665 Brodhead Road,,,Aliquippa,Pennsylvania,15001,Beaver,0,140,0,140,POINT (-80.281141 40.604942)
3727,07/28/2021,PHN-Wayne Primary Care,650 East Avenue,2nd fl,,Erie,Pennsylvania,16503,Erie,0,140,0,140,POINT (-80.06264 42.137121)
3728,07/29/2021,AFC Urgent Care-Lower Macungie,780 N Krocks Road,101,,Allentown,Pennsylvania,18106,Lehigh,0,140,0,140,POINT (-75.564012 40.564724)
3729,02/23/2021,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,,,York,PA,17406,York,0,100,0,100,POINT (-76.630695 39.996212)
3730,02/23/2021,Wellspan Fam Med-Roosevelt Ave,1401 Roosevelt Avenue,,,York,PA,17404,York,0,100,0,100,POINT (-76.758734 39.97938)
3731,08/26/2021,SCI-Rockview,1 ROCKVIEW PL,,,Bellefonte,Pennsylvania,16823,Centre,0,280,0,280,POINT (-77.776248 40.847984)
3732,08/23/2021,Nuway Pharmacy,1639 Hains Road,,,Levittown,Pennsylvania,19055,Bucks,0,100,0,100,POINT (-74.833322 40.13716)
3733,08/24/2021,WMCHC Carbondale Fam Hlth Cntr,141 Salem Avenue,302,,Carbondale,Pennsylvania,18407,Lackawanna,0,100,0,100,POINT (-75.496897 41.571066)
3734,08/23/2021,WMCHC Northrn Wayne Fam Hlth Cntr,412 Como Road,,,Lake Como,Pennsylvania,18437,Wayne,0,100,0,100,POINT (-75.33798 41.849824)
