,Region,County,First Dose,Series Complete,Report as of
15463,Finger Lakes,Livingston,33542,31723,08/20/2021
15464,Central New York,Madison,45562,42486,08/20/2021
15465,Finger Lakes,Monroe,471209,444184,08/20/2021
15466,Mohawk Valley,Montgomery,28886,26875,08/20/2021
15467,Long Island,Nassau,977989,890668,08/20/2021
15468,New York City,New York,1209641,1097687,08/20/2021
15469,Western New York,Niagara,121398,113797,08/20/2021
15470,Mohawk Valley,Oneida,126061,116444,08/20/2021
15471,Central New York,Onondaga,301112,280082,08/20/2021
15472,Finger Lakes,Ontario,69833,66054,08/20/2021
15473,Mid-Hudson,Orange,202941,182148,08/20/2021
15474,Finger Lakes,Orleans,19446,18195,08/20/2021
15475,Central New York,Oswego,65036,60769,08/20/2021
15476,Mohawk Valley,Otsego,33776,31581,08/20/2021
15477,Mid-Hudson,Putnam,66574,59514,08/20/2021
15478,New York City,Queens,1625045,1454858,08/20/2021
15479,Capital Region,Rensselaer,98370,91439,08/20/2021
15480,New York City,Richmond,281638,251869,08/20/2021
15481,Mid-Hudson,Rockland,182309,163296,08/20/2021
15482,Capital Region,Saratoga,156527,146892,08/20/2021
15483,Capital Region,Schenectady,110882,102393,08/20/2021
15484,Mohawk Valley,Schoharie,16167,15116,08/20/2021
15485,Southern Tier,Schuyler,9360,8765,08/20/2021
15486,Finger Lakes,Seneca,16273,15221,08/20/2021
15487,North Country,St. Lawrence,58216,54565,08/20/2021
15488,Southern Tier,Steuben,44252,41797,08/20/2021
15489,Long Island,Suffolk,970269,872874,08/20/2021
15490,Mid-Hudson,Sullivan,39702,35845,08/20/2021
15491,Southern Tier,Tioga,21509,20226,08/20/2021
15492,Southern Tier,Tompkins,70304,66398,08/20/2021
15493,Mid-Hudson,Ulster,120219,109497,08/20/2021
15494,Capital Region,Warren,44003,41571,08/20/2021
15495,Capital Region,Washington,34730,32772,08/20/2021
15496,Finger Lakes,Wayne,52554,49423,08/20/2021
15497,Mid-Hudson,Westchester,676548,613825,08/20/2021
15498,Finger Lakes,Wyoming,18908,17616,08/20/2021
15499,Finger Lakes,Yates,11993,11223,08/20/2021
15500,Capital Region,Albany,205851,189301,08/21/2021
15501,Western New York,Allegany,18236,17093,08/21/2021
15502,New York City,Bronx,792521,686890,08/21/2021
15503,Southern Tier,Broome,111939,105009,08/21/2021
15504,Western New York,Cattaraugus,34980,32412,08/21/2021
15505,Central New York,Cayuga,41231,38294,08/21/2021
15506,Western New York,Chautauqua,64868,59842,08/21/2021
15507,Southern Tier,Chemung,39780,37328,08/21/2021
15508,Southern Tier,Chenango,26091,24407,08/21/2021
15509,North Country,Clinton,49763,47157,08/21/2021
15510,Capital Region,Columbia,37968,34857,08/21/2021
15511,Central New York,Cortland,24734,23131,08/21/2021
15512,Southern Tier,Delaware,22221,20543,08/21/2021
15513,Mid-Hudson,Dutchess,183649,164362,08/21/2021
15514,Western New York,Erie,572416,533168,08/21/2021
15515,North Country,Essex,23352,22119,08/21/2021
15516,North Country,Franklin,25898,24304,08/21/2021
15517,Mohawk Valley,Fulton,24751,22987,08/21/2021
15518,Finger Lakes,Genesee,30612,28464,08/21/2021
15519,Capital Region,Greene,26496,23892,08/21/2021
15520,North Country,Hamilton,3191,2967,08/21/2021
15521,Mohawk Valley,Herkimer,30705,28325,08/21/2021
15522,North Country,Jefferson,60089,49540,08/21/2021
15523,New York City,Kings,1451760,1296485,08/21/2021
15524,North Country,Lewis,11829,11221,08/21/2021
15525,Finger Lakes,Livingston,33586,31768,08/21/2021
15526,Central New York,Madison,45605,42528,08/21/2021
15527,Finger Lakes,Monroe,472048,444653,08/21/2021
15528,Mohawk Valley,Montgomery,28926,26899,08/21/2021
15529,Long Island,Nassau,980216,892233,08/21/2021
15530,New York City,New York,1211329,1098792,08/21/2021
15531,Western New York,Niagara,121574,113914,08/21/2021
15532,Mohawk Valley,Oneida,126198,116560,08/21/2021
15533,Central New York,Onondaga,301623,280389,08/21/2021
15534,Finger Lakes,Ontario,69914,66112,08/21/2021
15535,Mid-Hudson,Orange,203406,182497,08/21/2021
15536,Finger Lakes,Orleans,19469,18218,08/21/2021
15537,Central New York,Oswego,65126,60839,08/21/2021
15538,Mohawk Valley,Otsego,33840,31610,08/21/2021
15539,Mid-Hudson,Putnam,66661,59578,08/21/2021
15540,New York City,Queens,1629189,1458329,08/21/2021
15541,Capital Region,Rensselaer,98534,91548,08/21/2021
15542,New York City,Richmond,282323,252470,08/21/2021
15543,Mid-Hudson,Rockland,182627,163506,08/21/2021
15544,Capital Region,Saratoga,156748,147041,08/21/2021
15545,Capital Region,Schenectady,111050,102508,08/21/2021
15546,Mohawk Valley,Schoharie,16202,15137,08/21/2021
15547,Southern Tier,Schuyler,9372,8771,08/21/2021
15548,Finger Lakes,Seneca,16288,15233,08/21/2021
15549,North Country,St. Lawrence,58286,54617,08/21/2021
15550,Southern Tier,Steuben,44289,41840,08/21/2021
15551,Long Island,Suffolk,972547,874574,08/21/2021
15552,Mid-Hudson,Sullivan,39753,35876,08/21/2021
15553,Southern Tier,Tioga,21533,20253,08/21/2021
15554,Southern Tier,Tompkins,70421,66463,08/21/2021
15555,Mid-Hudson,Ulster,120396,109607,08/21/2021
15556,Capital Region,Warren,44054,41613,08/21/2021
15557,Capital Region,Washington,34786,32832,08/21/2021
15558,Finger Lakes,Wayne,52652,49474,08/21/2021
15559,Mid-Hudson,Westchester,677789,614609,08/21/2021
15560,Finger Lakes,Wyoming,18925,17629,08/21/2021
15561,Finger Lakes,Yates,12005,11231,08/21/2021
15562,Capital Region,Albany,205991,189412,08/22/2021
15563,Western New York,Allegany,18241,17103,08/22/2021
15564,New York City,Bronx,793010,687356,08/22/2021
15565,Southern Tier,Broome,112036,105077,08/22/2021
15566,Western New York,Cattaraugus,35003,32428,08/22/2021
15567,Central New York,Cayuga,41259,38317,08/22/2021
15568,Western New York,Chautauqua,64922,59904,08/22/2021
15569,Southern Tier,Chemung,39805,37353,08/22/2021
15570,Southern Tier,Chenango,26101,24419,08/22/2021
15571,North Country,Clinton,49788,47189,08/22/2021
15572,Capital Region,Columbia,38001,34878,08/22/2021
15573,Central New York,Cortland,24756,23144,08/22/2021
15574,Southern Tier,Delaware,22242,20548,08/22/2021
15575,Mid-Hudson,Dutchess,183873,164495,08/22/2021
15576,Western New York,Erie,572880,533547,08/22/2021
15577,North Country,Essex,23373,22142,08/22/2021
15578,North Country,Franklin,25909,24316,08/22/2021
15579,Mohawk Valley,Fulton,24788,22997,08/22/2021
15580,Finger Lakes,Genesee,30655,28477,08/22/2021
15581,Capital Region,Greene,26510,23911,08/22/2021
15582,North Country,Hamilton,3192,2968,08/22/2021
15583,Mohawk Valley,Herkimer,30726,28346,08/22/2021
15584,North Country,Jefferson,60116,49571,08/22/2021
15585,New York City,Kings,1452999,1297641,08/22/2021
15586,North Country,Lewis,11833,11226,08/22/2021
15587,Finger Lakes,Livingston,33608,31783,08/22/2021
15588,Central New York,Madison,45638,42560,08/22/2021
15589,Finger Lakes,Monroe,472469,444996,08/22/2021
15590,Mohawk Valley,Montgomery,28934,26915,08/22/2021
15591,Long Island,Nassau,981499,893104,08/22/2021
15592,New York City,New York,1212269,1099446,08/22/2021
15593,Western New York,Niagara,121689,114014,08/22/2021
15594,Mohawk Valley,Oneida,126303,116638,08/22/2021
15595,Central New York,Onondaga,301882,280548,08/22/2021
15596,Finger Lakes,Ontario,69957,66151,08/22/2021
15597,Mid-Hudson,Orange,203716,182715,08/22/2021
15598,Finger Lakes,Orleans,19479,18239,08/22/2021
15599,Central New York,Oswego,65180,60873,08/22/2021
15600,Mohawk Valley,Otsego,33852,31623,08/22/2021
15601,Mid-Hudson,Putnam,66708,59623,08/22/2021
15602,New York City,Queens,1630905,1460086,08/22/2021
15603,Capital Region,Rensselaer,98601,91616,08/22/2021
15604,New York City,Richmond,282640,252868,08/22/2021
15605,Mid-Hudson,Rockland,182841,163666,08/22/2021
15606,Capital Region,Saratoga,156859,147115,08/22/2021
15607,Capital Region,Schenectady,111156,102589,08/22/2021
15608,Mohawk Valley,Schoharie,16210,15151,08/22/2021
15609,Southern Tier,Schuyler,9375,8779,08/22/2021
15610,Finger Lakes,Seneca,16302,15249,08/22/2021
15611,North Country,St. Lawrence,58337,54652,08/22/2021
15612,Southern Tier,Steuben,44318,41863,08/22/2021
15613,Long Island,Suffolk,973930,875646,08/22/2021
15614,Mid-Hudson,Sullivan,39781,35900,08/22/2021
15615,Southern Tier,Tioga,21558,20267,08/22/2021
15616,Southern Tier,Tompkins,70486,66502,08/22/2021
15617,Mid-Hudson,Ulster,120528,109681,08/22/2021
15618,Capital Region,Warren,44089,41633,08/22/2021
15619,Capital Region,Washington,34808,32854,08/22/2021
15620,Finger Lakes,Wayne,52692,49529,08/22/2021
15621,Mid-Hudson,Westchester,678463,615038,08/22/2021
15622,Finger Lakes,Wyoming,18934,17645,08/22/2021
15623,Finger Lakes,Yates,12017,11237,08/22/2021
15624,Capital Region,Albany,206244,189583,08/23/2021
15625,Western New York,Allegany,18261,17109,08/23/2021
15626,New York City,Bronx,796382,689672,08/23/2021
15627,Southern Tier,Broome,112154,105185,08/23/2021
15628,Western New York,Cattaraugus,35033,32446,08/23/2021
15629,Central New York,Cayuga,41320,38357,08/23/2021
15630,Western New York,Chautauqua,64995,59953,08/23/2021
15631,Southern Tier,Chemung,39869,37413,08/23/2021
15632,Southern Tier,Chenango,26133,24443,08/23/2021
15633,North Country,Clinton,49825,47229,08/23/2021
15634,Capital Region,Columbia,38063,34928,08/23/2021
15635,Central New York,Cortland,24779,23164,08/23/2021
15636,Southern Tier,Delaware,22260,20562,08/23/2021
15637,Mid-Hudson,Dutchess,184225,164736,08/23/2021
15638,Western New York,Erie,573429,533992,08/23/2021
15639,North Country,Essex,23390,22158,08/23/2021
15640,North Country,Franklin,25946,24332,08/23/2021
15641,Mohawk Valley,Fulton,24814,23017,08/23/2021
15642,Finger Lakes,Genesee,30686,28495,08/23/2021
15643,Capital Region,Greene,26535,23951,08/23/2021
15644,North Country,Hamilton,3196,2968,08/23/2021
15645,Mohawk Valley,Herkimer,30756,28374,08/23/2021
15646,North Country,Jefferson,60196,49627,08/23/2021
15647,New York City,Kings,1456519,1300591,08/23/2021
15648,North Country,Lewis,11843,11240,08/23/2021
15649,Finger Lakes,Livingston,33657,31810,08/23/2021
15650,Central New York,Madison,45681,42612,08/23/2021
15651,Finger Lakes,Monroe,473149,445523,08/23/2021
15652,Mohawk Valley,Montgomery,28964,26944,08/23/2021
15653,Long Island,Nassau,983544,894654,08/23/2021
15654,New York City,New York,1214012,1100776,08/23/2021
15655,Western New York,Niagara,121803,114119,08/23/2021
15656,Mohawk Valley,Oneida,126432,116754,08/23/2021
15657,Central New York,Onondaga,302241,280864,08/23/2021
15658,Finger Lakes,Ontario,70020,66206,08/23/2021
15659,Mid-Hudson,Orange,204047,182975,08/23/2021
15660,Finger Lakes,Orleans,19498,18260,08/23/2021
15661,Central New York,Oswego,65259,60936,08/23/2021
15662,Mohawk Valley,Otsego,33877,31643,08/23/2021
15663,Mid-Hudson,Putnam,66921,59781,08/23/2021
15664,New York City,Queens,1635135,1463679,08/23/2021
15665,Capital Region,Rensselaer,98746,91731,08/23/2021
15666,New York City,Richmond,283429,253384,08/23/2021
15667,Mid-Hudson,Rockland,183291,164010,08/23/2021
15668,Capital Region,Saratoga,157019,147251,08/23/2021
15669,Capital Region,Schenectady,111339,102728,08/23/2021
15670,Mohawk Valley,Schoharie,16234,15169,08/23/2021
15671,Southern Tier,Schuyler,9392,8793,08/23/2021
15672,Finger Lakes,Seneca,16314,15259,08/23/2021
15673,North Country,St. Lawrence,58428,54727,08/23/2021
15674,Southern Tier,Steuben,44385,41923,08/23/2021
15675,Long Island,Suffolk,975730,877232,08/23/2021
15676,Mid-Hudson,Sullivan,39854,35943,08/23/2021
15677,Southern Tier,Tioga,21570,20292,08/23/2021
15678,Southern Tier,Tompkins,70553,66558,08/23/2021
15679,Mid-Hudson,Ulster,120680,109799,08/23/2021
15680,Capital Region,Warren,44151,41680,08/23/2021
15681,Capital Region,Washington,34861,32888,08/23/2021
15682,Finger Lakes,Wayne,52744,49577,08/23/2021
15683,Mid-Hudson,Westchester,680132,616250,08/23/2021
15684,Finger Lakes,Wyoming,18982,17677,08/23/2021
15685,Finger Lakes,Yates,12024,11245,08/23/2021
15686,Capital Region,Albany,206596,189848,08/24/2021
15687,Western New York,Allegany,18290,17150,08/24/2021
15688,New York City,Bronx,800877,692628,08/24/2021
15689,Southern Tier,Broome,112359,105352,08/24/2021
15690,Western New York,Cattaraugus,35125,32491,08/24/2021
15691,Central New York,Cayuga,41402,38419,08/24/2021
15692,Western New York,Chautauqua,65153,60055,08/24/2021
15693,Southern Tier,Chemung,39946,37482,08/24/2021
15694,Southern Tier,Chenango,26172,24475,08/24/2021
15695,North Country,Clinton,49894,47279,08/24/2021
15696,Capital Region,Columbia,38163,34987,08/24/2021
15697,Central New York,Cortland,24828,23193,08/24/2021
15698,Southern Tier,Delaware,22296,20599,08/24/2021
15699,Mid-Hudson,Dutchess,184733,165065,08/24/2021
15700,Western New York,Erie,574455,534862,08/24/2021
15701,North Country,Essex,23423,22180,08/24/2021
15702,North Country,Franklin,26014,24365,08/24/2021
15703,Mohawk Valley,Fulton,24853,23059,08/24/2021
15704,Finger Lakes,Genesee,30748,28528,08/24/2021
15705,Capital Region,Greene,26572,23987,08/24/2021
15706,North Country,Hamilton,3205,2974,08/24/2021
15707,Mohawk Valley,Herkimer,30800,28413,08/24/2021
15708,North Country,Jefferson,60299,49695,08/24/2021
15709,New York City,Kings,1460983,1304255,08/24/2021
15710,North Country,Lewis,11857,11254,08/24/2021
15711,Finger Lakes,Livingston,33705,31859,08/24/2021
15712,Central New York,Madison,45742,42679,08/24/2021
15713,Finger Lakes,Monroe,473996,446210,08/24/2021
15714,Mohawk Valley,Montgomery,29015,26981,08/24/2021
15715,Long Island,Nassau,986353,896598,08/24/2021
15716,New York City,New York,1216630,1102731,08/24/2021
15717,Western New York,Niagara,122010,114290,08/24/2021
15718,Mohawk Valley,Oneida,126693,117026,08/24/2021
15719,Central New York,Onondaga,302776,281294,08/24/2021
15720,Finger Lakes,Ontario,70095,66295,08/24/2021
15721,Mid-Hudson,Orange,204583,183318,08/24/2021
15722,Finger Lakes,Orleans,19533,18291,08/24/2021
15723,Central New York,Oswego,65371,61017,08/24/2021
15724,Mohawk Valley,Otsego,33910,31686,08/24/2021
15725,Mid-Hudson,Putnam,67084,59897,08/24/2021
15726,New York City,Queens,1640183,1468029,08/24/2021
15727,Capital Region,Rensselaer,98942,91874,08/24/2021
15728,New York City,Richmond,284451,254166,08/24/2021
15729,Mid-Hudson,Rockland,183766,164437,08/24/2021
15730,Capital Region,Saratoga,157253,147446,08/24/2021
15731,Capital Region,Schenectady,111555,102903,08/24/2021
15732,Mohawk Valley,Schoharie,16260,15190,08/24/2021
15733,Southern Tier,Schuyler,9416,8806,08/24/2021
15734,Finger Lakes,Seneca,16333,15279,08/24/2021
15735,North Country,St. Lawrence,58559,54809,08/24/2021
15736,Southern Tier,Steuben,44513,42004,08/24/2021
15737,Long Island,Suffolk,978433,879432,08/24/2021
15738,Mid-Hudson,Sullivan,39909,35975,08/24/2021
15739,Southern Tier,Tioga,21609,20316,08/24/2021
15740,Southern Tier,Tompkins,70645,66622,08/24/2021
15741,Mid-Hudson,Ulster,120933,109975,08/24/2021
15742,Capital Region,Warren,44231,41723,08/24/2021
15743,Capital Region,Washington,34922,32930,08/24/2021
15744,Finger Lakes,Wayne,52848,49666,08/24/2021
15745,Mid-Hudson,Westchester,681914,617486,08/24/2021
15746,Finger Lakes,Wyoming,19006,17699,08/24/2021
15747,Finger Lakes,Yates,12040,11252,08/24/2021
15748,Capital Region,Albany,206974,190071,08/25/2021
15749,Western New York,Allegany,18321,17166,08/25/2021
15750,New York City,Bronx,804320,695323,08/25/2021
15751,Southern Tier,Broome,112547,105491,08/25/2021
15752,Western New York,Cattaraugus,35188,32550,08/25/2021
15753,Central New York,Cayuga,41520,38478,08/25/2021
15754,Western New York,Chautauqua,65336,60170,08/25/2021
15755,Southern Tier,Chemung,40038,37526,08/25/2021
15756,Southern Tier,Chenango,26239,24528,08/25/2021
15757,North Country,Clinton,49961,47344,08/25/2021
15758,Capital Region,Columbia,38248,35061,08/25/2021
15759,Central New York,Cortland,24878,23223,08/25/2021
15760,Southern Tier,Delaware,22338,20650,08/25/2021
15761,Mid-Hudson,Dutchess,185286,165443,08/25/2021
15762,Western New York,Erie,575478,535650,08/25/2021
15763,North Country,Essex,23465,22199,08/25/2021
15764,North Country,Franklin,26059,24388,08/25/2021
15765,Mohawk Valley,Fulton,24915,23080,08/25/2021
15766,Finger Lakes,Genesee,30798,28572,08/25/2021
15767,Capital Region,Greene,26620,24025,08/25/2021
15768,North Country,Hamilton,3206,2977,08/25/2021
15769,Mohawk Valley,Herkimer,30842,28448,08/25/2021
15770,North Country,Jefferson,60413,49800,08/25/2021
15771,New York City,Kings,1465256,1308107,08/25/2021
15772,North Country,Lewis,11874,11263,08/25/2021
15773,Finger Lakes,Livingston,33769,31908,08/25/2021
15774,Central New York,Madison,45836,42774,08/25/2021
15775,Finger Lakes,Monroe,474925,446900,08/25/2021
15776,Mohawk Valley,Montgomery,29091,27042,08/25/2021
15777,Long Island,Nassau,988880,898401,08/25/2021
15778,New York City,New York,1219063,1104501,08/25/2021
15779,Western New York,Niagara,122256,114505,08/25/2021
15780,Mohawk Valley,Oneida,126905,117227,08/25/2021
15781,Central New York,Onondaga,303296,281680,08/25/2021
15782,Finger Lakes,Ontario,70240,66425,08/25/2021
15783,Mid-Hudson,Orange,205140,183687,08/25/2021
15784,Finger Lakes,Orleans,19567,18315,08/25/2021
15785,Central New York,Oswego,65505,61134,08/25/2021
15786,Mohawk Valley,Otsego,33981,31741,08/25/2021
15787,Mid-Hudson,Putnam,67229,60014,08/25/2021
15788,New York City,Queens,1644614,1472090,08/25/2021
15789,Capital Region,Rensselaer,99176,92026,08/25/2021
15790,New York City,Richmond,285306,254948,08/25/2021
15791,Mid-Hudson,Rockland,184228,164772,08/25/2021
15792,Capital Region,Saratoga,157550,147711,08/25/2021
15793,Capital Region,Schenectady,111757,103029,08/25/2021
15794,Mohawk Valley,Schoharie,16291,15228,08/25/2021
15795,Southern Tier,Schuyler,9442,8815,08/25/2021
15796,Finger Lakes,Seneca,16348,15291,08/25/2021
15797,North Country,St. Lawrence,58724,54883,08/25/2021
15798,Southern Tier,Steuben,44617,42084,08/25/2021
15799,Long Island,Suffolk,981029,881457,08/25/2021
15800,Mid-Hudson,Sullivan,40034,36060,08/25/2021
15801,Southern Tier,Tioga,21662,20350,08/25/2021
15802,Southern Tier,Tompkins,70761,66671,08/25/2021
15803,Mid-Hudson,Ulster,121168,110128,08/25/2021
15804,Capital Region,Warren,44285,41771,08/25/2021
15805,Capital Region,Washington,34974,32988,08/25/2021
15806,Finger Lakes,Wayne,52960,49762,08/25/2021
15807,Mid-Hudson,Westchester,683797,618811,08/25/2021
15808,Finger Lakes,Wyoming,19041,17728,08/25/2021
15809,Finger Lakes,Yates,12073,11269,08/25/2021
15810,Capital Region,Albany,207362,190391,08/26/2021
15811,Western New York,Allegany,18356,17188,08/26/2021
15812,New York City,Bronx,807916,698234,08/26/2021
15813,Southern Tier,Broome,112766,105633,08/26/2021
15814,Western New York,Cattaraugus,35261,32583,08/26/2021
15815,Central New York,Cayuga,41611,38535,08/26/2021
15816,Western New York,Chautauqua,65455,60253,08/26/2021
15817,Southern Tier,Chemung,40151,37580,08/26/2021
15818,Southern Tier,Chenango,26276,24551,08/26/2021
15819,North Country,Clinton,50072,47398,08/26/2021
15820,Capital Region,Columbia,38325,35115,08/26/2021
15821,Central New York,Cortland,24935,23247,08/26/2021
15822,Southern Tier,Delaware,22370,20673,08/26/2021
15823,Mid-Hudson,Dutchess,185863,165856,08/26/2021
15824,Western New York,Erie,576526,536290,08/26/2021
15825,North Country,Essex,23491,22212,08/26/2021
15826,North Country,Franklin,26096,24414,08/26/2021
15827,Mohawk Valley,Fulton,24960,23100,08/26/2021
15828,Finger Lakes,Genesee,30855,28600,08/26/2021
15829,Capital Region,Greene,26670,24058,08/26/2021
15830,North Country,Hamilton,3209,2981,08/26/2021
15831,Mohawk Valley,Herkimer,30905,28501,08/26/2021
15832,North Country,Jefferson,60554,49867,08/26/2021
15833,New York City,Kings,1469980,1312704,08/26/2021
15834,North Country,Lewis,11920,11292,08/26/2021
15835,Finger Lakes,Livingston,33838,31943,08/26/2021
15836,Central New York,Madison,45927,42819,08/26/2021
15837,Finger Lakes,Monroe,475790,447556,08/26/2021
15838,Mohawk Valley,Montgomery,29158,27078,08/26/2021
15839,Long Island,Nassau,991698,900504,08/26/2021
15840,New York City,New York,1221488,1106426,08/26/2021
15841,Western New York,Niagara,122492,114672,08/26/2021
15842,Mohawk Valley,Oneida,127142,117375,08/26/2021
15843,Central New York,Onondaga,303892,282090,08/26/2021
15844,Finger Lakes,Ontario,70350,66513,08/26/2021
15845,Mid-Hudson,Orange,205598,184073,08/26/2021
15846,Finger Lakes,Orleans,19600,18347,08/26/2021
15847,Central New York,Oswego,65634,61222,08/26/2021
15848,Mohawk Valley,Otsego,34048,31774,08/26/2021
15849,Mid-Hudson,Putnam,67388,60128,08/26/2021
15850,New York City,Queens,1649165,1476596,08/26/2021
15851,Capital Region,Rensselaer,99348,92152,08/26/2021
15852,New York City,Richmond,286272,255998,08/26/2021
15853,Mid-Hudson,Rockland,184692,165123,08/26/2021
15854,Capital Region,Saratoga,157735,147865,08/26/2021
15855,Capital Region,Schenectady,111961,103195,08/26/2021
15856,Mohawk Valley,Schoharie,16321,15254,08/26/2021
15857,Southern Tier,Schuyler,9455,8826,08/26/2021
15858,Finger Lakes,Seneca,16385,15313,08/26/2021
15859,North Country,St. Lawrence,58855,54963,08/26/2021
15860,Southern Tier,Steuben,44690,42136,08/26/2021
15861,Long Island,Suffolk,983545,883424,08/26/2021
15862,Mid-Hudson,Sullivan,40148,36127,08/26/2021
15863,Southern Tier,Tioga,21714,20372,08/26/2021
15864,Southern Tier,Tompkins,70895,66716,08/26/2021
15865,Mid-Hudson,Ulster,121751,110559,08/26/2021
15866,Capital Region,Warren,44339,41814,08/26/2021
15867,Capital Region,Washington,35018,33025,08/26/2021
15868,Finger Lakes,Wayne,53048,49854,08/26/2021
15869,Mid-Hudson,Westchester,685821,620102,08/26/2021
15870,Finger Lakes,Wyoming,19074,17741,08/26/2021
15871,Finger Lakes,Yates,12094,11285,08/26/2021
15872,Capital Region,Albany,207680,190686,08/27/2021
15873,Western New York,Allegany,18393,17216,08/27/2021
15874,New York City,Bronx,811157,701100,08/27/2021
15875,Southern Tier,Broome,112948,105779,08/27/2021
15876,Western New York,Cattaraugus,35320,32614,08/27/2021
15877,Central New York,Cayuga,41732,38636,08/27/2021
15878,Western New York,Chautauqua,65590,60319,08/27/2021
15879,Southern Tier,Chemung,40215,37636,08/27/2021
15880,Southern Tier,Chenango,26344,24597,08/27/2021
15881,North Country,Clinton,50162,47434,08/27/2021
15882,Capital Region,Columbia,38412,35174,08/27/2021
15883,Central New York,Cortland,24986,23285,08/27/2021
15884,Southern Tier,Delaware,22420,20707,08/27/2021
15885,Mid-Hudson,Dutchess,186328,166164,08/27/2021
15886,Western New York,Erie,577524,537136,08/27/2021
15887,North Country,Essex,23533,22240,08/27/2021
15888,North Country,Franklin,26134,24432,08/27/2021
15889,Mohawk Valley,Fulton,25011,23130,08/27/2021
15890,Finger Lakes,Genesee,30918,28645,08/27/2021
15891,Capital Region,Greene,26744,24100,08/27/2021
15892,North Country,Hamilton,3215,2982,08/27/2021
15893,Mohawk Valley,Herkimer,31006,28581,08/27/2021
15894,North Country,Jefferson,60700,49969,08/27/2021
15895,New York City,Kings,1473879,1316840,08/27/2021
15896,North Country,Lewis,11968,11323,08/27/2021
15897,Finger Lakes,Livingston,33916,32002,08/27/2021
15898,Central New York,Madison,45993,42871,08/27/2021
15899,Finger Lakes,Monroe,476583,448229,08/27/2021
15900,Mohawk Valley,Montgomery,29243,27134,08/27/2021
15901,Long Island,Nassau,994181,902451,08/27/2021
15902,New York City,New York,1223892,1108430,08/27/2021
15903,Western New York,Niagara,122710,114821,08/27/2021
15904,Mohawk Valley,Oneida,127391,117639,08/27/2021
15905,Central New York,Onondaga,304446,282472,08/27/2021
15906,Finger Lakes,Ontario,70467,66586,08/27/2021
15907,Mid-Hudson,Orange,206356,184538,08/27/2021
15908,Finger Lakes,Orleans,19765,18420,08/27/2021
15909,Central New York,Oswego,65740,61322,08/27/2021
15910,Mohawk Valley,Otsego,34101,31819,08/27/2021
15911,Mid-Hudson,Putnam,67542,60230,08/27/2021
15912,New York City,Queens,1653321,1481116,08/27/2021
15913,Capital Region,Rensselaer,99504,92276,08/27/2021
15914,New York City,Richmond,287065,256841,08/27/2021
15915,Mid-Hudson,Rockland,185366,165676,08/27/2021
15916,Capital Region,Saratoga,157966,148057,08/27/2021
15917,Capital Region,Schenectady,112190,103376,08/27/2021
15918,Mohawk Valley,Schoharie,16351,15287,08/27/2021
15919,Southern Tier,Schuyler,9484,8851,08/27/2021
15920,Finger Lakes,Seneca,16418,15334,08/27/2021
15921,North Country,St. Lawrence,58975,55028,08/27/2021
15922,Southern Tier,Steuben,44824,42231,08/27/2021
15923,Long Island,Suffolk,986723,885804,08/27/2021
15924,Mid-Hudson,Sullivan,40282,36239,08/27/2021
15925,Southern Tier,Tioga,21758,20406,08/27/2021
15926,Southern Tier,Tompkins,71001,66781,08/27/2021
15927,Mid-Hudson,Ulster,122099,110820,08/27/2021
15928,Capital Region,Warren,44423,41859,08/27/2021
15929,Capital Region,Washington,35089,33087,08/27/2021
15930,Finger Lakes,Wayne,53150,49914,08/27/2021
15931,Mid-Hudson,Westchester,687647,621283,08/27/2021
15932,Finger Lakes,Wyoming,19103,17762,08/27/2021
15933,Finger Lakes,Yates,12126,11309,08/27/2021
15934,Capital Region,Albany,207950,190881,08/28/2021
15935,Western New York,Allegany,18424,17244,08/28/2021
15936,New York City,Bronx,813195,703182,08/28/2021
15937,Southern Tier,Broome,113117,105930,08/28/2021
15938,Western New York,Cattaraugus,35442,32693,08/28/2021
15939,Central New York,Cayuga,41814,38693,08/28/2021
15940,Western New York,Chautauqua,65715,60395,08/28/2021
15941,Southern Tier,Chemung,40293,37673,08/28/2021
15942,Southern Tier,Chenango,26383,24633,08/28/2021
15943,North Country,Clinton,50227,47472,08/28/2021
15944,Capital Region,Columbia,38476,35209,08/28/2021
15945,Central New York,Cortland,25031,23309,08/28/2021
15946,Southern Tier,Delaware,22459,20742,08/28/2021
15947,Mid-Hudson,Dutchess,186651,166425,08/28/2021
15948,Western New York,Erie,578538,537880,08/28/2021
15949,North Country,Essex,23550,22257,08/28/2021
15950,North Country,Franklin,26163,24452,08/28/2021
15951,Mohawk Valley,Fulton,25049,23158,08/28/2021
15952,Finger Lakes,Genesee,30961,28690,08/28/2021
15953,Capital Region,Greene,26776,24135,08/28/2021
15954,North Country,Hamilton,3216,2983,08/28/2021
15955,Mohawk Valley,Herkimer,31038,28621,08/28/2021
15956,North Country,Jefferson,60784,50039,08/28/2021
15957,New York City,Kings,1477239,1320422,08/28/2021
15958,North Country,Lewis,11985,11336,08/28/2021
15959,Finger Lakes,Livingston,33962,32042,08/28/2021
15960,Central New York,Madison,46060,42923,08/28/2021
15961,Finger Lakes,Monroe,477316,448796,08/28/2021
15962,Mohawk Valley,Montgomery,29306,27176,08/28/2021
15963,Long Island,Nassau,996601,904274,08/28/2021
15964,New York City,New York,1225611,1109943,08/28/2021
15965,Western New York,Niagara,122889,114964,08/28/2021
