,Region,County,First Dose,Series Complete,Report as of
14279,Capital Region,Greene,25662,23266,08/01/2021
14280,North Country,Hamilton,3135,2930,08/01/2021
14281,Mohawk Valley,Herkimer,29676,27677,08/01/2021
14282,North Country,Jefferson,58428,48351,08/01/2021
14283,New York City,Kings,1360081,1241495,08/01/2021
14284,North Country,Lewis,11538,10934,08/01/2021
14285,Finger Lakes,Livingston,32691,31080,08/01/2021
14286,Central New York,Madison,44414,41785,08/01/2021
14287,Finger Lakes,Monroe,458301,435832,08/01/2021
14288,Mohawk Valley,Montgomery,27996,26285,08/01/2021
14289,Long Island,Nassau,936115,864087,08/01/2021
14290,New York City,New York,1160812,1069232,08/01/2021
14291,Western New York,Niagara,118443,111769,08/01/2021
14292,Mohawk Valley,Oneida,122314,114083,08/01/2021
14293,Central New York,Onondaga,293373,274897,08/01/2021
14294,Finger Lakes,Ontario,68126,65058,08/01/2021
14295,Mid-Hudson,Orange,194009,176500,08/01/2021
14296,Finger Lakes,Orleans,18831,17743,08/01/2021
14297,Central New York,Oswego,63091,59545,08/01/2021
14298,Mohawk Valley,Otsego,32886,31048,08/01/2021
14299,Mid-Hudson,Putnam,64289,58119,08/01/2021
14300,New York City,Queens,1533729,1399673,08/01/2021
14301,Capital Region,Rensselaer,95612,89622,08/01/2021
14302,New York City,Richmond,264790,242234,08/01/2021
14303,Mid-Hudson,Rockland,174459,158153,08/01/2021
14304,Capital Region,Saratoga,152198,144057,08/01/2021
14305,Capital Region,Schenectady,107520,100202,08/01/2021
14306,Mohawk Valley,Schoharie,15664,14752,08/01/2021
14307,Southern Tier,Schuyler,9108,8588,08/01/2021
14308,Finger Lakes,Seneca,15865,14891,08/01/2021
14309,North Country,St. Lawrence,56761,53223,08/01/2021
14310,Southern Tier,Steuben,43042,40900,08/01/2021
14311,Long Island,Suffolk,925676,845652,08/01/2021
14312,Mid-Hudson,Sullivan,38248,34882,08/01/2021
14313,Southern Tier,Tioga,20940,19821,08/01/2021
14314,Southern Tier,Tompkins,69067,65741,08/01/2021
14315,Mid-Hudson,Ulster,116535,107398,08/01/2021
14316,Capital Region,Warren,42867,40991,08/01/2021
14317,Capital Region,Washington,33802,32204,08/01/2021
14318,Finger Lakes,Wayne,51013,48385,08/01/2021
14319,Mid-Hudson,Westchester,649276,596486,08/01/2021
14320,Finger Lakes,Wyoming,18440,17331,08/01/2021
14321,Finger Lakes,Yates,11679,11015,08/01/2021
14322,Capital Region,Albany,200290,185649,08/02/2021
14323,Western New York,Allegany,17755,16695,08/02/2021
14324,New York City,Bronx,728468,651252,08/02/2021
14325,Southern Tier,Broome,108535,102893,08/02/2021
14326,Western New York,Cattaraugus,34087,31591,08/02/2021
14327,Central New York,Cayuga,40106,37574,08/02/2021
14328,Western New York,Chautauqua,63201,58574,08/02/2021
14329,Southern Tier,Chemung,38632,36527,08/02/2021
14330,Southern Tier,Chenango,25293,23802,08/02/2021
14331,North Country,Clinton,48804,46578,08/02/2021
14332,Capital Region,Columbia,36865,34096,08/02/2021
14333,Central New York,Cortland,24039,22748,08/02/2021
14334,Southern Tier,Delaware,21447,20085,08/02/2021
14335,Mid-Hudson,Dutchess,176957,160231,08/02/2021
14336,Western New York,Erie,558594,522955,08/02/2021
14337,North Country,Essex,22942,21829,08/02/2021
14338,North Country,Franklin,25322,23889,08/02/2021
14339,Mohawk Valley,Fulton,23935,22489,08/02/2021
14340,Finger Lakes,Genesee,29639,27854,08/02/2021
14341,Capital Region,Greene,25707,23301,08/02/2021
14342,North Country,Hamilton,3136,2930,08/02/2021
14343,Mohawk Valley,Herkimer,29718,27701,08/02/2021
14344,North Country,Jefferson,58476,48384,08/02/2021
14345,New York City,Kings,1363611,1243476,08/02/2021
14346,North Country,Lewis,11553,10943,08/02/2021
14347,Finger Lakes,Livingston,32730,31105,08/02/2021
14348,Central New York,Madison,44454,41810,08/02/2021
14349,Finger Lakes,Monroe,458839,436131,08/02/2021
14350,Mohawk Valley,Montgomery,28022,26313,08/02/2021
14351,Long Island,Nassau,937837,865096,08/02/2021
14352,New York City,New York,1162666,1070323,08/02/2021
14353,Western New York,Niagara,118583,111817,08/02/2021
14354,Mohawk Valley,Oneida,122464,114168,08/02/2021
14355,Central New York,Onondaga,293725,275151,08/02/2021
14356,Finger Lakes,Ontario,68176,65081,08/02/2021
14357,Mid-Hudson,Orange,194424,176778,08/02/2021
14358,Finger Lakes,Orleans,18874,17759,08/02/2021
14359,Central New York,Oswego,63169,59594,08/02/2021
14360,Mohawk Valley,Otsego,32918,31059,08/02/2021
14361,Mid-Hudson,Putnam,64419,58187,08/02/2021
14362,New York City,Queens,1537629,1402170,08/02/2021
14363,Capital Region,Rensselaer,95736,89697,08/02/2021
14364,New York City,Richmond,265303,242536,08/02/2021
14365,Mid-Hudson,Rockland,174732,158350,08/02/2021
14366,Capital Region,Saratoga,152362,144146,08/02/2021
14367,Capital Region,Schenectady,107692,100283,08/02/2021
14368,Mohawk Valley,Schoharie,15691,14761,08/02/2021
14369,Southern Tier,Schuyler,9122,8593,08/02/2021
14370,Finger Lakes,Seneca,15874,14895,08/02/2021
14371,North Country,St. Lawrence,56835,53283,08/02/2021
14372,Southern Tier,Steuben,43081,40918,08/02/2021
14373,Long Island,Suffolk,927656,846778,08/02/2021
14374,Mid-Hudson,Sullivan,38319,34934,08/02/2021
14375,Southern Tier,Tioga,20968,19841,08/02/2021
14376,Southern Tier,Tompkins,69120,65775,08/02/2021
14377,Mid-Hudson,Ulster,116701,107475,08/02/2021
14378,Capital Region,Warren,42908,41019,08/02/2021
14379,Capital Region,Washington,33854,32234,08/02/2021
14380,Finger Lakes,Wayne,51063,48421,08/02/2021
14381,Mid-Hudson,Westchester,650468,597249,08/02/2021
14382,Finger Lakes,Wyoming,18460,17339,08/02/2021
14383,Finger Lakes,Yates,11686,11017,08/02/2021
14384,Capital Region,Albany,200669,185792,08/03/2021
14385,Western New York,Allegany,17775,16704,08/03/2021
14386,New York City,Bronx,731808,653150,08/03/2021
14387,Southern Tier,Broome,108765,102991,08/03/2021
14388,Western New York,Cattaraugus,34133,31615,08/03/2021
14389,Central New York,Cayuga,40188,37614,08/03/2021
14390,Western New York,Chautauqua,63337,58669,08/03/2021
14391,Southern Tier,Chemung,38685,36552,08/03/2021
14392,Southern Tier,Chenango,25332,23831,08/03/2021
14393,North Country,Clinton,48861,46596,08/03/2021
14394,Capital Region,Columbia,36929,34142,08/03/2021
14395,Central New York,Cortland,24071,22770,08/03/2021
14396,Southern Tier,Delaware,21512,20109,08/03/2021
14397,Mid-Hudson,Dutchess,177347,160463,08/03/2021
14398,Western New York,Erie,559552,523359,08/03/2021
14399,North Country,Essex,22964,21842,08/03/2021
14400,North Country,Franklin,25376,23898,08/03/2021
14401,Mohawk Valley,Fulton,23991,22522,08/03/2021
14402,Finger Lakes,Genesee,29693,27867,08/03/2021
14403,Capital Region,Greene,25752,23328,08/03/2021
14404,North Country,Hamilton,3138,2930,08/03/2021
14405,Mohawk Valley,Herkimer,29786,27731,08/03/2021
14406,North Country,Jefferson,58550,48435,08/03/2021
14407,New York City,Kings,1368194,1246032,08/03/2021
14408,North Country,Lewis,11564,10953,08/03/2021
14409,Finger Lakes,Livingston,32790,31138,08/03/2021
14410,Central New York,Madison,44534,41858,08/03/2021
14411,Finger Lakes,Monroe,459602,436554,08/03/2021
14412,Mohawk Valley,Montgomery,28085,26352,08/03/2021
14413,Long Island,Nassau,940242,866445,08/03/2021
14414,New York City,New York,1165316,1071856,08/03/2021
14415,Western New York,Niagara,118776,111903,08/03/2021
14416,Mohawk Valley,Oneida,122779,114317,08/03/2021
14417,Central New York,Onondaga,294245,275407,08/03/2021
14418,Finger Lakes,Ontario,68300,65134,08/03/2021
14419,Mid-Hudson,Orange,194961,177044,08/03/2021
14420,Finger Lakes,Orleans,18909,17776,08/03/2021
14421,Central New York,Oswego,63255,59645,08/03/2021
14422,Mohawk Valley,Otsego,32967,31084,08/03/2021
14423,Mid-Hudson,Putnam,64597,58274,08/03/2021
14424,New York City,Queens,1542471,1405021,08/03/2021
14425,Capital Region,Rensselaer,95912,89776,08/03/2021
14426,New York City,Richmond,265991,242981,08/03/2021
14427,Mid-Hudson,Rockland,175382,158756,08/03/2021
14428,Capital Region,Saratoga,152621,144271,08/03/2021
14429,Capital Region,Schenectady,107914,100420,08/03/2021
14430,Mohawk Valley,Schoharie,15724,14770,08/03/2021
14431,Southern Tier,Schuyler,9133,8600,08/03/2021
14432,Finger Lakes,Seneca,15900,14912,08/03/2021
14433,North Country,St. Lawrence,56928,53334,08/03/2021
14434,Southern Tier,Steuben,43149,40951,08/03/2021
14435,Long Island,Suffolk,930160,848176,08/03/2021
14436,Mid-Hudson,Sullivan,38382,34988,08/03/2021
14437,Southern Tier,Tioga,21012,19871,08/03/2021
14438,Southern Tier,Tompkins,69192,65809,08/03/2021
14439,Mid-Hudson,Ulster,116959,107609,08/03/2021
14440,Capital Region,Warren,42959,41045,08/03/2021
14441,Capital Region,Washington,33902,32263,08/03/2021
14442,Finger Lakes,Wayne,51150,48469,08/03/2021
14443,Mid-Hudson,Westchester,651970,598105,08/03/2021
14444,Finger Lakes,Wyoming,18482,17350,08/03/2021
14445,Finger Lakes,Yates,11699,11023,08/03/2021
14446,Capital Region,Albany,200956,185942,08/04/2021
14447,Western New York,Allegany,17794,16714,08/04/2021
14448,New York City,Bronx,735686,655472,08/04/2021
14449,Southern Tier,Broome,108944,103124,08/04/2021
14450,Western New York,Cattaraugus,34205,31659,08/04/2021
14451,Central New York,Cayuga,40273,37657,08/04/2021
14452,Western New York,Chautauqua,63410,58709,08/04/2021
14453,Southern Tier,Chemung,38760,36614,08/04/2021
14454,Southern Tier,Chenango,25385,23879,08/04/2021
14455,North Country,Clinton,48911,46615,08/04/2021
14456,Capital Region,Columbia,37007,34189,08/04/2021
14457,Central New York,Cortland,24104,22791,08/04/2021
14458,Southern Tier,Delaware,21566,20135,08/04/2021
14459,Mid-Hudson,Dutchess,177766,160704,08/04/2021
14460,Western New York,Erie,560416,524047,08/04/2021
14461,North Country,Essex,22985,21851,08/04/2021
14462,North Country,Franklin,25417,23913,08/04/2021
14463,Mohawk Valley,Fulton,24028,22540,08/04/2021
14464,Finger Lakes,Genesee,29727,27890,08/04/2021
14465,Capital Region,Greene,25791,23371,08/04/2021
14466,North Country,Hamilton,3140,2930,08/04/2021
14467,Mohawk Valley,Herkimer,29830,27758,08/04/2021
14468,North Country,Jefferson,58667,48488,08/04/2021
14469,New York City,Kings,1373273,1248909,08/04/2021
14470,North Country,Lewis,11586,10961,08/04/2021
14471,Finger Lakes,Livingston,32845,31182,08/04/2021
14472,Central New York,Madison,44623,41897,08/04/2021
14473,Finger Lakes,Monroe,460384,437050,08/04/2021
14474,Mohawk Valley,Montgomery,28133,26370,08/04/2021
14475,Long Island,Nassau,942627,867941,08/04/2021
14476,New York City,New York,1168249,1073582,08/04/2021
14477,Western New York,Niagara,118982,112036,08/04/2021
14478,Mohawk Valley,Oneida,123009,114416,08/04/2021
14479,Central New York,Onondaga,294781,275673,08/04/2021
14480,Finger Lakes,Ontario,68417,65178,08/04/2021
14481,Mid-Hudson,Orange,195457,177332,08/04/2021
14482,Finger Lakes,Orleans,18940,17786,08/04/2021
14483,Central New York,Oswego,63378,59712,08/04/2021
14484,Mohawk Valley,Otsego,33021,31123,08/04/2021
14485,Mid-Hudson,Putnam,64741,58370,08/04/2021
14486,New York City,Queens,1547524,1407925,08/04/2021
14487,Capital Region,Rensselaer,96047,89851,08/04/2021
14488,New York City,Richmond,266949,243511,08/04/2021
14489,Mid-Hudson,Rockland,175849,159029,08/04/2021
14490,Capital Region,Saratoga,152844,144371,08/04/2021
14491,Capital Region,Schenectady,108095,100519,08/04/2021
14492,Mohawk Valley,Schoharie,15759,14788,08/04/2021
14493,Southern Tier,Schuyler,9162,8624,08/04/2021
14494,Finger Lakes,Seneca,15922,14929,08/04/2021
14495,North Country,St. Lawrence,57016,53392,08/04/2021
14496,Southern Tier,Steuben,43248,41032,08/04/2021
14497,Long Island,Suffolk,932790,849687,08/04/2021
14498,Mid-Hudson,Sullivan,38510,35060,08/04/2021
14499,Southern Tier,Tioga,21054,19898,08/04/2021
14500,Southern Tier,Tompkins,69257,65859,08/04/2021
14501,Mid-Hudson,Ulster,117151,107739,08/04/2021
14502,Capital Region,Warren,43015,41078,08/04/2021
14503,Capital Region,Washington,33948,32282,08/04/2021
14504,Finger Lakes,Wayne,51254,48514,08/04/2021
14505,Mid-Hudson,Westchester,653399,598927,08/04/2021
14506,Finger Lakes,Wyoming,18509,17369,08/04/2021
14507,Finger Lakes,Yates,11732,11040,08/04/2021
14508,Capital Region,Albany,201330,186124,08/05/2021
14509,Western New York,Allegany,17823,16739,08/05/2021
14510,New York City,Bronx,739698,657554,08/05/2021
14511,Southern Tier,Broome,109131,103234,08/05/2021
14512,Western New York,Cattaraugus,34258,31694,08/05/2021
14513,Central New York,Cayuga,40354,37718,08/05/2021
14514,Western New York,Chautauqua,63528,58765,08/05/2021
14515,Southern Tier,Chemung,38837,36670,08/05/2021
14516,Southern Tier,Chenango,25417,23926,08/05/2021
14517,North Country,Clinton,48991,46647,08/05/2021
14518,Capital Region,Columbia,37072,34217,08/05/2021
14519,Central New York,Cortland,24145,22813,08/05/2021
14520,Southern Tier,Delaware,21607,20150,08/05/2021
14521,Mid-Hudson,Dutchess,178198,160942,08/05/2021
14522,Western New York,Erie,561221,524548,08/05/2021
14523,North Country,Essex,23002,21858,08/05/2021
14524,North Country,Franklin,25451,23926,08/05/2021
14525,Mohawk Valley,Fulton,24074,22568,08/05/2021
14526,Finger Lakes,Genesee,29776,27930,08/05/2021
14527,Capital Region,Greene,25845,23401,08/05/2021
14528,North Country,Hamilton,3141,2930,08/05/2021
14529,Mohawk Valley,Herkimer,29886,27795,08/05/2021
14530,North Country,Jefferson,58774,48543,08/05/2021
14531,New York City,Kings,1379198,1252038,08/05/2021
14532,North Country,Lewis,11598,10973,08/05/2021
14533,Finger Lakes,Livingston,32895,31219,08/05/2021
14534,Central New York,Madison,44674,41928,08/05/2021
14535,Finger Lakes,Monroe,461261,437497,08/05/2021
14536,Mohawk Valley,Montgomery,28186,26396,08/05/2021
14537,Long Island,Nassau,945132,869333,08/05/2021
14538,New York City,New York,1171290,1075210,08/05/2021
14539,Western New York,Niagara,119169,112180,08/05/2021
14540,Mohawk Valley,Oneida,123246,114553,08/05/2021
14541,Central New York,Onondaga,295259,275945,08/05/2021
14542,Finger Lakes,Ontario,68500,65218,08/05/2021
14543,Mid-Hudson,Orange,196001,177654,08/05/2021
14544,Finger Lakes,Orleans,18996,17817,08/05/2021
14545,Central New York,Oswego,63512,59803,08/05/2021
14546,Mohawk Valley,Otsego,33059,31159,08/05/2021
14547,Mid-Hudson,Putnam,64888,58443,08/05/2021
14548,New York City,Queens,1553309,1410944,08/05/2021
14549,Capital Region,Rensselaer,96218,89964,08/05/2021
14550,New York City,Richmond,268291,244168,08/05/2021
14551,Mid-Hudson,Rockland,176290,159266,08/05/2021
14552,Capital Region,Saratoga,153056,144504,08/05/2021
14553,Capital Region,Schenectady,108308,100621,08/05/2021
14554,Mohawk Valley,Schoharie,15787,14805,08/05/2021
14555,Southern Tier,Schuyler,9176,8636,08/05/2021
14556,Finger Lakes,Seneca,15959,14942,08/05/2021
14557,North Country,St. Lawrence,57116,53473,08/05/2021
14558,Southern Tier,Steuben,43326,41072,08/05/2021
14559,Long Island,Suffolk,935263,850992,08/05/2021
14560,Mid-Hudson,Sullivan,38597,35114,08/05/2021
14561,Southern Tier,Tioga,21082,19913,08/05/2021
14562,Southern Tier,Tompkins,69331,65900,08/05/2021
14563,Mid-Hudson,Ulster,117418,107857,08/05/2021
14564,Capital Region,Warren,43056,41105,08/05/2021
14565,Capital Region,Washington,34000,32311,08/05/2021
14566,Finger Lakes,Wayne,51418,48599,08/05/2021
14567,Mid-Hudson,Westchester,654921,599812,08/05/2021
14568,Finger Lakes,Wyoming,18532,17377,08/05/2021
14569,Finger Lakes,Yates,11741,11047,08/05/2021
14570,Capital Region,Albany,201630,186297,08/06/2021
14571,Western New York,Allegany,17864,16769,08/06/2021
14572,New York City,Bronx,743531,659429,08/06/2021
14573,Southern Tier,Broome,109356,103355,08/06/2021
14574,Western New York,Cattaraugus,34307,31743,08/06/2021
14575,Central New York,Cayuga,40442,37767,08/06/2021
14576,Western New York,Chautauqua,63614,58871,08/06/2021
14577,Southern Tier,Chemung,38918,36734,08/06/2021
14578,Southern Tier,Chenango,25505,23968,08/06/2021
14579,North Country,Clinton,49043,46670,08/06/2021
14580,Capital Region,Columbia,37131,34244,08/06/2021
14581,Central New York,Cortland,24178,22831,08/06/2021
14582,Southern Tier,Delaware,21646,20174,08/06/2021
14583,Mid-Hudson,Dutchess,178598,161144,08/06/2021
14584,Western New York,Erie,562065,525099,08/06/2021
14585,North Country,Essex,23029,21870,08/06/2021
14586,North Country,Franklin,25479,23953,08/06/2021
14587,Mohawk Valley,Fulton,24103,22584,08/06/2021
14588,Finger Lakes,Genesee,29865,27999,08/06/2021
14589,Capital Region,Greene,25918,23447,08/06/2021
14590,North Country,Hamilton,3143,2930,08/06/2021
14591,Mohawk Valley,Herkimer,29948,27837,08/06/2021
14592,North Country,Jefferson,58874,48606,08/06/2021
14593,New York City,Kings,1384824,1254922,08/06/2021
14594,North Country,Lewis,11639,11001,08/06/2021
14595,Finger Lakes,Livingston,32951,31250,08/06/2021
14596,Central New York,Madison,44786,41963,08/06/2021
14597,Finger Lakes,Monroe,461972,437933,08/06/2021
14598,Mohawk Valley,Montgomery,28236,26411,08/06/2021
14599,Long Island,Nassau,947562,870590,08/06/2021
14600,New York City,New York,1174240,1076767,08/06/2021
14601,Western New York,Niagara,119333,112281,08/06/2021
14602,Mohawk Valley,Oneida,123468,114655,08/06/2021
14603,Central New York,Onondaga,295692,276220,08/06/2021
14604,Finger Lakes,Ontario,68595,65285,08/06/2021
14605,Mid-Hudson,Orange,196597,177996,08/06/2021
14606,Finger Lakes,Orleans,19026,17824,08/06/2021
14607,Central New York,Oswego,63632,59861,08/06/2021
14608,Mohawk Valley,Otsego,33114,31192,08/06/2021
14609,Mid-Hudson,Putnam,65018,58544,08/06/2021
14610,New York City,Queens,1559193,1413953,08/06/2021
14611,Capital Region,Rensselaer,96365,90051,08/06/2021
14612,New York City,Richmond,269383,244668,08/06/2021
14613,Mid-Hudson,Rockland,176723,159482,08/06/2021
14614,Capital Region,Saratoga,153252,144615,08/06/2021
14615,Capital Region,Schenectady,108482,100726,08/06/2021
14616,Mohawk Valley,Schoharie,15817,14825,08/06/2021
14617,Southern Tier,Schuyler,9192,8652,08/06/2021
14618,Finger Lakes,Seneca,15977,14953,08/06/2021
14619,North Country,St. Lawrence,57207,53543,08/06/2021
14620,Southern Tier,Steuben,43440,41142,08/06/2021
14621,Long Island,Suffolk,937921,852471,08/06/2021
14622,Mid-Hudson,Sullivan,38722,35190,08/06/2021
14623,Southern Tier,Tioga,21116,19935,08/06/2021
14624,Southern Tier,Tompkins,69411,65941,08/06/2021
14625,Mid-Hudson,Ulster,117696,107965,08/06/2021
14626,Capital Region,Warren,43115,41135,08/06/2021
14627,Capital Region,Washington,34045,32338,08/06/2021
14628,Finger Lakes,Wayne,51494,48640,08/06/2021
14629,Mid-Hudson,Westchester,656565,600721,08/06/2021
14630,Finger Lakes,Wyoming,18589,17401,08/06/2021
14631,Finger Lakes,Yates,11768,11064,08/06/2021
14632,Capital Region,Albany,201834,186430,08/07/2021
14633,Western New York,Allegany,17891,16784,08/07/2021
14634,New York City,Bronx,746312,660632,08/07/2021
14635,Southern Tier,Broome,109507,103440,08/07/2021
14636,Western New York,Cattaraugus,34384,31798,08/07/2021
14637,Central New York,Cayuga,40492,37797,08/07/2021
14638,Western New York,Chautauqua,63673,58909,08/07/2021
14639,Southern Tier,Chemung,38950,36760,08/07/2021
14640,Southern Tier,Chenango,25536,23988,08/07/2021
14641,North Country,Clinton,49086,46704,08/07/2021
14642,Capital Region,Columbia,37175,34273,08/07/2021
14643,Central New York,Cortland,24203,22842,08/07/2021
14644,Southern Tier,Delaware,21681,20213,08/07/2021
14645,Mid-Hudson,Dutchess,178879,161310,08/07/2021
14646,Western New York,Erie,562674,525554,08/07/2021
14647,North Country,Essex,23042,21881,08/07/2021
14648,North Country,Franklin,25495,23978,08/07/2021
14649,Mohawk Valley,Fulton,24154,22606,08/07/2021
14650,Finger Lakes,Genesee,29910,28029,08/07/2021
14651,Capital Region,Greene,25947,23461,08/07/2021
14652,North Country,Hamilton,3144,2930,08/07/2021
14653,Mohawk Valley,Herkimer,29991,27859,08/07/2021
14654,North Country,Jefferson,58967,48636,08/07/2021
14655,New York City,Kings,1389180,1257151,08/07/2021
14656,North Country,Lewis,11653,11007,08/07/2021
14657,Finger Lakes,Livingston,32988,31269,08/07/2021
14658,Central New York,Madison,44840,41989,08/07/2021
14659,Finger Lakes,Monroe,462609,438320,08/07/2021
14660,Mohawk Valley,Montgomery,28281,26443,08/07/2021
14661,Long Island,Nassau,949603,871877,08/07/2021
14662,New York City,New York,1176495,1077814,08/07/2021
14663,Western New York,Niagara,119488,112383,08/07/2021
14664,Mohawk Valley,Oneida,123624,114734,08/07/2021
14665,Central New York,Onondaga,296182,276447,08/07/2021
14666,Finger Lakes,Ontario,68681,65325,08/07/2021
14667,Mid-Hudson,Orange,197075,178260,08/07/2021
14668,Finger Lakes,Orleans,19042,17835,08/07/2021
14669,Central New York,Oswego,63697,59885,08/07/2021
14670,Mohawk Valley,Otsego,33146,31207,08/07/2021
14671,Mid-Hudson,Putnam,65130,58609,08/07/2021
14672,New York City,Queens,1564425,1416541,08/07/2021
14673,Capital Region,Rensselaer,96490,90126,08/07/2021
14674,New York City,Richmond,270326,245102,08/07/2021
14675,Mid-Hudson,Rockland,177053,159669,08/07/2021
14676,Capital Region,Saratoga,153392,144696,08/07/2021
14677,Capital Region,Schenectady,108639,100817,08/07/2021
14678,Mohawk Valley,Schoharie,15828,14837,08/07/2021
14679,Southern Tier,Schuyler,9199,8659,08/07/2021
14680,Finger Lakes,Seneca,15999,14967,08/07/2021
14681,North Country,St. Lawrence,57246,53565,08/07/2021
14682,Southern Tier,Steuben,43476,41177,08/07/2021
14683,Long Island,Suffolk,940148,853756,08/07/2021
14684,Mid-Hudson,Sullivan,38777,35233,08/07/2021
14685,Southern Tier,Tioga,21148,19940,08/07/2021
14686,Southern Tier,Tompkins,69453,65972,08/07/2021
14687,Mid-Hudson,Ulster,117851,108054,08/07/2021
14688,Capital Region,Warren,43156,41144,08/07/2021
14689,Capital Region,Washington,34091,32363,08/07/2021
14690,Finger Lakes,Wayne,51565,48675,08/07/2021
14691,Mid-Hudson,Westchester,657861,601409,08/07/2021
14692,Finger Lakes,Wyoming,18613,17408,08/07/2021
14693,Finger Lakes,Yates,11773,11070,08/07/2021
14694,Capital Region,Albany,201976,186497,08/08/2021
14695,Western New York,Allegany,17905,16792,08/08/2021
14696,New York City,Bronx,747797,661270,08/08/2021
14697,Southern Tier,Broome,109586,103474,08/08/2021
14698,Western New York,Cattaraugus,34399,31803,08/08/2021
14699,Central New York,Cayuga,40527,37815,08/08/2021
14700,Western New York,Chautauqua,63717,58928,08/08/2021
14701,Southern Tier,Chemung,38983,36780,08/08/2021
14702,Southern Tier,Chenango,25542,23997,08/08/2021
14703,North Country,Clinton,49104,46715,08/08/2021
14704,Capital Region,Columbia,37205,34284,08/08/2021
14705,Central New York,Cortland,24218,22856,08/08/2021
14706,Southern Tier,Delaware,21697,20218,08/08/2021
14707,Mid-Hudson,Dutchess,179053,161390,08/08/2021
14708,Western New York,Erie,563055,525841,08/08/2021
14709,North Country,Essex,23057,21891,08/08/2021
14710,North Country,Franklin,25508,23983,08/08/2021
14711,Mohawk Valley,Fulton,24178,22615,08/08/2021
14712,Finger Lakes,Genesee,29936,28043,08/08/2021
14713,Capital Region,Greene,25973,23474,08/08/2021
14714,North Country,Hamilton,3144,2930,08/08/2021
14715,Mohawk Valley,Herkimer,30013,27868,08/08/2021
14716,North Country,Jefferson,59005,48652,08/08/2021
14717,New York City,Kings,1392237,1258582,08/08/2021
14718,North Country,Lewis,11660,11010,08/08/2021
14719,Finger Lakes,Livingston,33010,31279,08/08/2021
14720,Central New York,Madison,44866,41999,08/08/2021
14721,Finger Lakes,Monroe,462927,438582,08/08/2021
14722,Mohawk Valley,Montgomery,28301,26455,08/08/2021
14723,Long Island,Nassau,951018,872685,08/08/2021
14724,New York City,New York,1177904,1078549,08/08/2021
14725,Western New York,Niagara,119582,112448,08/08/2021
14726,Mohawk Valley,Oneida,123719,114782,08/08/2021
14727,Central New York,Onondaga,296424,276561,08/08/2021
14728,Finger Lakes,Ontario,68728,65357,08/08/2021
14729,Mid-Hudson,Orange,197368,178456,08/08/2021
14730,Finger Lakes,Orleans,19050,17848,08/08/2021
14731,Central New York,Oswego,63747,59915,08/08/2021
14732,Mohawk Valley,Otsego,33172,31215,08/08/2021
14733,Mid-Hudson,Putnam,65181,58644,08/08/2021
14734,New York City,Queens,1568019,1418528,08/08/2021
14735,Capital Region,Rensselaer,96582,90166,08/08/2021
14736,New York City,Richmond,270921,245376,08/08/2021
14737,Mid-Hudson,Rockland,177447,159888,08/08/2021
14738,Capital Region,Saratoga,153507,144760,08/08/2021
14739,Capital Region,Schenectady,108741,100878,08/08/2021
14740,Mohawk Valley,Schoharie,15840,14850,08/08/2021
14741,Southern Tier,Schuyler,9201,8659,08/08/2021
14742,Finger Lakes,Seneca,16005,14971,08/08/2021
14743,North Country,St. Lawrence,57270,53581,08/08/2021
14744,Southern Tier,Steuben,43510,41191,08/08/2021
14745,Long Island,Suffolk,941811,854762,08/08/2021
14746,Mid-Hudson,Sullivan,38820,35256,08/08/2021
14747,Southern Tier,Tioga,21163,19946,08/08/2021
14748,Southern Tier,Tompkins,69490,65993,08/08/2021
14749,Mid-Hudson,Ulster,117956,108098,08/08/2021
14750,Capital Region,Warren,43179,41153,08/08/2021
14751,Capital Region,Washington,34116,32377,08/08/2021
14752,Finger Lakes,Wayne,51616,48711,08/08/2021
14753,Mid-Hudson,Westchester,658533,601763,08/08/2021
14754,Finger Lakes,Wyoming,18621,17416,08/08/2021
14755,Finger Lakes,Yates,11778,11075,08/08/2021
14756,Capital Region,Albany,202207,186649,08/09/2021
14757,Western New York,Allegany,17918,16802,08/09/2021
14758,New York City,Bronx,752330,662997,08/09/2021
14759,Southern Tier,Broome,109699,103561,08/09/2021
14760,Western New York,Cattaraugus,34423,31871,08/09/2021
14761,Central New York,Cayuga,40574,37845,08/09/2021
14762,Western New York,Chautauqua,63769,58956,08/09/2021
14763,Southern Tier,Chemung,39016,36803,08/09/2021
14764,Southern Tier,Chenango,25555,24009,08/09/2021
14765,North Country,Clinton,49137,46745,08/09/2021
14766,Capital Region,Columbia,37259,34322,08/09/2021
14767,Central New York,Cortland,24238,22867,08/09/2021
14768,Southern Tier,Delaware,21716,20230,08/09/2021
14769,Mid-Hudson,Dutchess,179306,161528,08/09/2021
14770,Western New York,Erie,563489,526140,08/09/2021
14771,North Country,Essex,23071,21907,08/09/2021
14772,North Country,Franklin,25537,24004,08/09/2021
14773,Mohawk Valley,Fulton,24205,22630,08/09/2021
14774,Finger Lakes,Genesee,29989,28059,08/09/2021
14775,Capital Region,Greene,26007,23506,08/09/2021
14776,North Country,Hamilton,3145,2932,08/09/2021
14777,Mohawk Valley,Herkimer,30086,27894,08/09/2021
14778,North Country,Jefferson,59067,48706,08/09/2021
14779,New York City,Kings,1397314,1261032,08/09/2021
14780,North Country,Lewis,11675,11019,08/09/2021
14781,Finger Lakes,Livingston,33048,31307,08/09/2021
14782,Central New York,Madison,44916,42021,08/09/2021
